mapping_id,role_id,skill_id,importance_weight,required_level,is_mandatory,experience_required_years,recency_required_years,certification_required,priority_rank
479,24928,40667,0.2,Intermediate,No,1,3,Yes,7
480,20708,45985,0.38,Advanced,No,0,1,Yes,1
481,36027,7346,0.24,Advanced,Yes,2,1,No,6
482,40412,47898,0.02,Intermediate,Yes,4,5,Yes,2
483,38288,39149,0.38,Intermediate,No,10,3,No,8
484,1167,12047,0.03,Basic,No,4,5,Yes,7
485,45265,15427,0.09,Intermediate,Yes,2,4,Yes,4
486,26129,41269,0.89,Intermediate,No,9,2,Yes,10
487,16283,14957,0.57,Basic,Yes,10,4,Yes,6
488,8015,31171,0.28,Basic,No,4,3,No,1
489,24812,4411,0.19,Advanced,No,0,3,No,8
490,43414,37662,0.28,Basic,No,7,5,Yes,9
491,37,33700,0.81,Intermediate,No,3,4,Yes,7
492,48517,8512,0.63,Basic,Yes,5,4,Yes,1
493,8690,45902,0.61,Intermediate,No,7,3,No,10
494,39790,47005,0.71,Intermediate,Yes,5,3,No,3
495,3357,24658,0.19,Basic,No,4,5,No,2
496,16729,13355,0.32,Advanced,Yes,4,4,No,2
497,166,26072,0.94,Advanced,Yes,6,2,No,4
498,21828,19637,0.09,Advanced,Yes,4,3,No,8
499,26992,32072,0.51,Advanced,Yes,7,1,No,1
500,47512,5257,0.48,Intermediate,No,6,4,Yes,1
501,30985,44803,0.58,Basic,No,4,3,Yes,9
502,17062,41771,0.8,Basic,Yes,8,1,Yes,10
503,40274,1644,0.51,Basic,No,0,5,No,8
504,25290,23349,0.94,Basic,No,6,4,Yes,2
505,41990,34610,0.07,Intermediate,Yes,2,1,Yes,9
506,8727,12681,0.91,Basic,No,8,1,Yes,6
507,48059,9852,0.54,Basic,No,10,2,Yes,8
508,40963,16521,0.12,Basic,Yes,9,4,No,3
509,49784,1849,0.03,Basic,No,7,2,Yes,4
510,35286,6204,0.98,Basic,Yes,5,2,No,8
511,49044,24646,0.54,Advanced,Yes,10,4,Yes,2
512,23026,13852,0.91,Intermediate,Yes,3,5,Yes,8
513,18743,6545,0.99,Basic,Yes,8,4,No,7
514,42241,47597,0.46,Intermediate,No,9,2,No,3
515,5112,27653,0.8,Advanced,No,8,1,No,9
516,39967,2038,0.94,Intermediate,Yes,1,2,No,5
517,8589,35284,0.26,Intermediate,Yes,2,3,Yes,4
518,23681,43076,0.97,Advanced,No,6,2,No,3
519,40815,36987,0.58,Advanced,No,9,1,No,9
520,29297,42910,0.96,Basic,No,7,3,No,6
521,10462,34884,0.67,Basic,Yes,3,1,Yes,5
522,49820,45687,0.21,Advanced,No,4,2,Yes,6
523,10504,326,0.81,Advanced,Yes,9,1,No,10
524,8961,21027,0.77,Basic,Yes,5,4,No,5
525,1332,14483,0.68,Advanced,Yes,6,1,Yes,9
526,27171,42370,0.41,Intermediate,No,1,2,No,5
527,25363,20930,0.98,Advanced,No,3,1,Yes,2
528,33841,28594,0.46,Intermediate,No,6,2,Yes,2
529,19546,30352,0.08,Advanced,No,7,5,Yes,3
530,39353,2135,0.34,Intermediate,No,4,3,Yes,2
531,15570,21379,0.94,Advanced,No,1,4,Yes,1
532,279,11606,0.02,Intermediate,No,10,5,Yes,2
533,25579,47183,0.33,Intermediate,Yes,1,1,No,2
534,695,4444,0.43,Intermediate,No,7,5,No,6
535,43752,49061,0.53,Basic,No,3,3,No,7
536,9949,34728,0.22,Advanced,No,6,2,No,5
537,8547,3198,0.94,Advanced,No,6,3,Yes,3
538,44471,27195,0.92,Basic,No,0,1,No,8
539,5353,45600,0.27,Basic,No,8,1,Yes,7
540,47566,29745,0.37,Advanced,No,5,1,Yes,1
541,5699,41699,0.59,Basic,No,6,1,No,8
542,45789,27846,0.77,Intermediate,Yes,6,1,No,4
543,15196,29358,0.13,Basic,No,0,4,No,2
544,1343,47211,0.98,Intermediate,Yes,9,4,Yes,10
545,36001,46190,0.21,Advanced,Yes,7,1,Yes,6
546,32130,15551,0.78,Intermediate,Yes,5,2,Yes,4
547,38419,37497,0.1,Intermediate,No,5,1,No,5
548,35520,13078,0.12,Intermediate,Yes,6,4,Yes,9
549,29773,19186,0.07,Basic,No,10,2,Yes,10
550,49575,23057,0.72,Advanced,No,3,5,Yes,8
551,45263,31460,0.24,Basic,Yes,2,3,Yes,5
552,40568,5387,0.55,Advanced,Yes,4,3,No,2
553,28854,30398,0.36,Advanced,Yes,1,5,Yes,4
554,32384,15693,0.25,Intermediate,No,1,5,Yes,8
555,29321,24549,0.69,Basic,Yes,9,4,Yes,7
556,28553,20672,0.2,Basic,Yes,6,1,No,7
557,2791,18890,0.04,Advanced,Yes,2,3,No,7
558,13707,49206,0.93,Basic,Yes,1,2,No,3
559,47710,8112,0.54,Intermediate,No,5,4,Yes,8
560,4806,43191,0.19,Advanced,No,0,2,No,4
561,37440,47244,0.95,Advanced,Yes,10,5,No,8
562,46855,32083,0.12,Intermediate,Yes,10,4,No,5
563,49000,11126,0.0,Intermediate,Yes,7,3,Yes,10
564,46746,48859,0.96,Advanced,No,1,5,Yes,1
565,23079,8309,0.37,Advanced,Yes,5,2,Yes,2
566,10499,45305,0.94,Basic,No,9,1,Yes,1
567,6552,13904,0.91,Advanced,Yes,7,5,Yes,1
568,19266,3624,0.84,Intermediate,Yes,2,5,Yes,10
569,30575,15059,0.5,Intermediate,Yes,7,1,Yes,8
570,4733,25330,0.78,Advanced,No,2,4,Yes,5
571,24329,44094,0.78,Intermediate,Yes,3,5,No,6
572,22646,49392,0.12,Intermediate,Yes,10,2,No,8
573,10125,37203,0.53,Basic,Yes,0,4,No,5
574,23624,30269,0.94,Intermediate,Yes,6,2,No,1
575,44062,35487,0.94,Advanced,No,9,1,Yes,10
576,43981,5037,0.3,Basic,No,6,5,Yes,4
577,11774,43886,0.15,Basic,Yes,6,3,No,10
578,23245,33705,0.23,Intermediate,No,5,1,No,4
579,418,35463,0.9,Basic,No,6,4,Yes,8
580,13848,15844,0.61,Intermediate,Yes,3,1,No,6
581,30744,24173,0.7,Intermediate,No,7,3,Yes,4
582,17061,32750,0.93,Advanced,No,1,5,No,9
583,4370,39408,0.9,Basic,Yes,3,4,No,2
584,11419,9948,0.74,Basic,No,10,1,Yes,5
585,2613,40017,0.63,Basic,Yes,2,5,Yes,6
586,45129,10822,0.47,Intermediate,Yes,5,4,Yes,10
587,32618,5567,0.51,Basic,Yes,2,1,Yes,6
588,44729,28407,0.7,Intermediate,Yes,3,5,Yes,2
589,17160,41692,0.98,Basic,No,1,5,Yes,3
590,26601,7441,0.29,Basic,Yes,6,3,Yes,1
591,6136,49228,0.68,Basic,Yes,5,2,Yes,1
592,22431,25893,0.64,Intermediate,Yes,5,5,Yes,1
593,2757,45802,0.15,Intermediate,No,7,1,Yes,6
594,32081,44577,0.22,Advanced,No,5,3,No,10
595,23727,15622,0.31,Advanced,Yes,10,2,Yes,3
596,12238,9030,0.87,Basic,No,1,2,No,8
597,25238,22119,0.61,Advanced,No,10,5,Yes,8
598,22628,30762,0.87,Advanced,No,8,1,No,5
599,29909,40251,0.9,Advanced,No,10,3,No,6
600,873,10661,0.38,Basic,Yes,5,5,No,9
601,36928,40461,0.73,Basic,Yes,7,4,Yes,9
602,7070,31721,0.8,Advanced,Yes,4,4,No,7
603,17596,42905,0.35,Intermediate,Yes,2,4,No,3
604,26547,46099,0.17,Basic,No,8,4,Yes,10
605,26401,6047,0.63,Advanced,Yes,7,4,Yes,8
606,23763,17531,0.32,Advanced,No,3,5,Yes,8
607,29823,1579,0.78,Intermediate,Yes,0,5,No,10
608,9205,38432,0.75,Advanced,Yes,8,5,No,8
609,28919,2016,0.14,Intermediate,Yes,3,1,No,1
610,37616,393,0.28,Basic,No,1,3,Yes,1
611,18526,16177,0.66,Intermediate,Yes,9,4,No,4
612,49712,35512,0.17,Basic,Yes,6,5,Yes,8
613,4635,43317,0.79,Advanced,Yes,5,3,Yes,6
614,18241,48927,0.2,Intermediate,No,4,5,No,2
615,21743,40374,0.07,Advanced,Yes,4,1,No,4
616,45330,1406,0.58,Advanced,Yes,6,2,Yes,7
617,21562,15263,0.45,Advanced,No,6,1,Yes,10
618,26759,25598,0.33,Intermediate,No,4,1,No,2
619,23602,11519,0.48,Intermediate,Yes,2,3,Yes,7
620,34395,4580,0.76,Intermediate,No,6,1,Yes,3
621,34471,33362,0.19,Basic,Yes,10,2,No,7
622,21991,4641,0.82,Intermediate,Yes,6,1,Yes,2
623,38515,14019,0.89,Basic,Yes,2,3,No,8
624,46730,45844,0.07,Advanced,Yes,0,3,Yes,3
625,36794,18148,0.4,Advanced,No,0,4,No,8
626,39388,34776,0.79,Basic,Yes,9,1,No,6
627,49142,43731,0.27,Intermediate,No,8,5,Yes,4
628,7968,13327,0.3,Basic,No,9,5,Yes,10
629,569,12086,0.15,Intermediate,Yes,3,1,No,9
630,11908,45524,0.63,Advanced,Yes,3,3,Yes,6
631,22624,10149,0.61,Basic,Yes,1,4,Yes,2
632,21644,43644,0.85,Advanced,Yes,8,1,No,6
633,35180,31713,0.41,Basic,Yes,9,3,No,5
634,34550,9284,0.96,Intermediate,No,5,3,Yes,10
635,16015,23753,0.3,Basic,Yes,10,2,No,5
636,26170,28407,0.02,Intermediate,Yes,9,4,No,2
637,1698,6114,0.73,Basic,No,2,4,Yes,7
638,28999,1969,0.45,Basic,Yes,10,2,Yes,2
639,28731,14061,0.02,Advanced,Yes,1,5,No,5
640,19513,14393,0.15,Advanced,No,5,2,No,2
641,49103,1624,0.13,Basic,Yes,0,1,No,3
642,38217,36717,0.2,Intermediate,No,2,5,No,10
643,20468,13768,0.28,Basic,No,3,2,No,4
644,10381,25500,0.84,Basic,No,5,5,No,8
645,7327,33412,0.27,Advanced,No,8,4,No,3
646,21866,37757,0.31,Advanced,Yes,8,4,Yes,4
647,20034,29806,0.78,Basic,No,5,1,No,2
648,43263,28906,0.16,Basic,No,2,2,Yes,7
649,27777,33559,0.27,Advanced,No,6,4,Yes,7
650,8739,26865,0.18,Advanced,No,9,4,No,1
651,34698,20231,0.43,Advanced,No,2,2,No,9
652,6534,12680,0.89,Basic,Yes,1,1,No,9
653,30668,28336,0.8,Basic,Yes,4,3,No,1
654,15841,1702,0.72,Intermediate,No,5,3,Yes,5
655,25627,39690,0.72,Basic,No,4,4,No,1
656,30157,41084,0.05,Advanced,Yes,0,5,No,2
657,3504,7383,0.51,Advanced,Yes,8,4,Yes,4
658,20292,35274,0.18,Advanced,Yes,8,2,Yes,3
659,22759,49558,0.78,Intermediate,Yes,8,2,Yes,1
660,5212,4595,0.91,Advanced,Yes,3,5,No,5
661,25550,5383,0.82,Basic,No,5,5,Yes,4
662,12339,11621,0.33,Advanced,No,1,4,Yes,7
663,47214,17321,0.64,Basic,No,5,3,No,10
664,31357,31741,0.15,Advanced,Yes,9,4,Yes,7
665,39875,25238,0.7,Basic,No,5,5,Yes,7
666,42543,32053,0.06,Basic,No,8,3,Yes,1
667,33866,46417,0.87,Intermediate,No,4,4,No,4
668,39866,15957,0.08,Intermediate,Yes,8,5,No,4
669,25575,36155,0.89,Intermediate,No,8,2,Yes,8
670,28889,5287,0.62,Intermediate,No,6,2,No,10
671,16274,45602,0.87,Intermediate,No,1,3,Yes,7
672,34770,371,0.06,Basic,No,3,2,No,1
673,13801,13056,0.23,Intermediate,Yes,10,1,No,4
674,36804,47406,0.09,Intermediate,No,2,4,No,6
675,21501,23574,0.98,Intermediate,Yes,8,3,Yes,8
676,20746,28297,0.02,Intermediate,Yes,7,3,No,6
677,40700,44402,0.91,Basic,No,4,3,No,10
678,14612,9397,0.07,Advanced,Yes,3,2,No,9
679,47753,18769,0.92,Basic,No,6,3,Yes,7
680,49334,29962,0.93,Basic,Yes,1,2,Yes,9
681,23330,38777,0.98,Basic,Yes,1,2,Yes,4
682,43150,1770,0.28,Basic,Yes,8,4,Yes,3
683,18895,23826,0.51,Basic,No,3,3,No,10
684,9781,45441,0.84,Basic,Yes,4,5,No,5
685,40861,21131,0.46,Advanced,No,0,2,Yes,7
686,36449,27526,0.96,Advanced,Yes,8,2,No,2
687,2313,6638,0.65,Intermediate,Yes,8,2,No,9
688,43788,10604,0.25,Basic,Yes,10,2,Yes,7
689,17855,33930,0.37,Basic,No,1,5,Yes,4
690,26799,6653,0.66,Basic,Yes,1,1,No,2
691,12327,34576,0.23,Intermediate,Yes,6,5,Yes,7
692,25470,13924,0.89,Advanced,Yes,6,3,Yes,2
693,38342,47439,0.39,Intermediate,No,9,1,No,2
694,6936,14630,0.47,Advanced,No,3,3,Yes,2
695,23401,6690,0.47,Advanced,Yes,6,2,Yes,8
696,21643,8728,0.37,Advanced,No,8,3,Yes,8
697,46571,46458,0.32,Advanced,Yes,6,3,Yes,3
698,8250,41491,0.47,Basic,No,5,5,Yes,9
699,11196,44050,0.87,Basic,No,5,1,Yes,9
700,44584,47450,0.41,Intermediate,Yes,1,2,Yes,4
701,13926,47177,1.0,Advanced,No,5,1,No,6
702,37139,20885,0.55,Basic,No,3,1,Yes,6
703,35991,32019,0.35,Advanced,No,5,5,No,10
704,16778,3808,0.94,Intermediate,Yes,5,4,Yes,5
705,47005,35761,0.31,Advanced,No,8,5,No,4
706,46137,45902,0.83,Basic,Yes,9,2,No,4
707,7,13107,0.92,Advanced,No,3,5,Yes,6
708,11870,44123,0.82,Intermediate,Yes,8,3,No,10
709,43102,17666,0.17,Basic,Yes,8,4,No,5
710,33404,3243,0.48,Advanced,Yes,5,3,No,6
711,19637,32598,0.14,Basic,Yes,8,4,No,4
712,19699,46615,0.05,Basic,No,3,4,Yes,3
713,49318,48376,0.29,Advanced,No,1,4,Yes,9
714,18781,36488,0.24,Advanced,Yes,1,3,No,6
715,6743,36337,0.53,Basic,Yes,7,3,Yes,3
716,21797,12582,0.97,Intermediate,Yes,4,3,No,5
717,14871,4694,0.88,Advanced,No,10,3,No,8
718,45316,18331,0.34,Advanced,No,0,3,Yes,4
719,7300,30768,0.48,Basic,Yes,2,1,No,10
720,6198,12589,0.08,Intermediate,Yes,2,3,Yes,10
721,49002,13502,0.29,Advanced,No,9,4,Yes,1
722,45093,32769,0.84,Advanced,Yes,4,5,Yes,5
723,28142,36771,0.75,Advanced,No,10,2,No,8
724,28950,15351,0.07,Advanced,Yes,5,1,Yes,6
725,7781,4783,0.81,Advanced,No,0,5,No,5
726,19427,49938,0.56,Intermediate,No,0,3,Yes,2
727,2186,3534,0.75,Basic,No,4,1,No,4
728,550,23518,0.58,Advanced,No,8,4,Yes,10
729,7562,8009,0.48,Advanced,Yes,10,2,Yes,7
730,24399,13084,0.04,Basic,Yes,7,4,No,8
731,17199,47059,0.31,Intermediate,Yes,6,5,No,1
732,31857,13436,0.18,Basic,Yes,0,3,Yes,5
733,28449,48951,0.14,Basic,No,7,5,Yes,2
734,11997,44289,0.2,Advanced,Yes,5,3,No,4
735,8053,6178,0.28,Advanced,Yes,1,4,No,9
736,47189,39189,0.6,Basic,No,6,3,Yes,8
737,10788,44134,0.11,Basic,Yes,7,4,Yes,3
738,7167,33133,0.03,Basic,No,2,5,No,10
739,25303,41513,0.11,Basic,Yes,4,1,Yes,1
740,28049,19707,0.65,Advanced,Yes,1,2,Yes,4
741,18096,18112,1.0,Basic,No,1,5,No,3
742,35400,41760,0.85,Basic,Yes,10,5,Yes,10
743,33248,11803,0.92,Intermediate,No,3,5,Yes,10
744,47944,2453,0.13,Advanced,No,9,5,No,3
745,27882,42200,0.1,Basic,Yes,2,5,No,2
746,7102,47254,0.58,Intermediate,Yes,6,2,No,6
747,46741,21688,0.24,Basic,Yes,3,4,Yes,9
748,33709,7940,0.42,Intermediate,Yes,7,4,Yes,9
749,25040,19038,0.6,Intermediate,Yes,0,2,Yes,9
750,46509,12731,0.09,Basic,No,7,2,No,5
751,37047,1070,0.01,Advanced,Yes,6,2,Yes,8
752,47026,10716,0.06,Intermediate,Yes,4,1,Yes,7
753,22330,17564,0.53,Basic,Yes,0,4,Yes,3
754,30305,2568,0.28,Advanced,Yes,8,2,No,7
755,23716,14365,0.2,Basic,No,5,2,No,1
756,10189,6212,0.25,Advanced,Yes,2,5,Yes,8
757,10178,15299,0.48,Basic,No,4,1,No,3
758,18170,44754,0.14,Advanced,Yes,1,5,No,7
759,34263,48988,0.04,Advanced,No,9,2,Yes,2
760,37963,49253,0.73,Intermediate,Yes,10,3,No,1
761,23045,43073,0.07,Advanced,No,6,5,Yes,5
762,18087,8289,0.67,Intermediate,No,10,2,No,10
763,32586,9409,0.3,Advanced,No,0,2,No,4
764,12823,6723,0.21,Advanced,Yes,9,5,No,9
765,44671,29506,0.96,Intermediate,Yes,4,1,No,2
766,20271,42623,0.51,Basic,No,3,2,No,7
767,13143,33006,0.76,Basic,No,4,2,Yes,2
768,27857,29464,0.98,Advanced,No,0,1,Yes,1
769,2404,30801,0.04,Basic,No,1,1,Yes,9
770,36812,22815,0.24,Basic,No,1,1,Yes,10
771,5272,7964,0.07,Intermediate,Yes,0,4,Yes,1
772,4203,9358,0.65,Basic,No,8,1,No,3
773,25427,25924,0.42,Basic,Yes,7,5,No,6
774,4700,49892,0.55,Advanced,No,10,5,Yes,1
775,172,21461,0.18,Advanced,Yes,1,5,Yes,4
776,30962,32863,0.66,Basic,No,0,4,No,3
777,15929,40426,0.92,Basic,Yes,0,2,Yes,7
778,43058,18234,0.18,Intermediate,No,2,3,No,6
779,45315,6409,0.24,Intermediate,Yes,10,5,No,5
780,28504,12081,0.01,Advanced,Yes,8,2,Yes,3
781,44035,30851,0.66,Basic,No,6,3,No,10
782,8197,27806,0.48,Basic,Yes,10,2,Yes,3
783,38615,2071,0.26,Advanced,Yes,5,5,Yes,1
784,4585,36270,0.33,Basic,Yes,0,3,No,9
785,31582,7614,0.08,Basic,Yes,1,2,Yes,2
786,23415,49309,0.31,Basic,No,6,3,No,8
787,23748,48971,0.11,Basic,Yes,10,1,Yes,10
788,23269,7214,0.7,Basic,Yes,1,4,Yes,10
789,40904,46763,0.02,Advanced,Yes,6,3,Yes,5
790,3450,42775,0.98,Advanced,Yes,0,1,No,1
791,30186,13625,0.17,Intermediate,Yes,5,4,No,8
792,35741,20620,0.1,Advanced,No,9,3,Yes,9
793,29455,39223,0.34,Intermediate,No,5,1,Yes,9
794,49885,44635,0.0,Basic,Yes,9,5,Yes,6
795,41160,47755,0.31,Basic,No,3,3,No,7
796,8580,13316,0.05,Basic,Yes,9,5,No,5
797,43324,39427,0.63,Advanced,Yes,5,5,No,2
798,27567,27991,0.37,Intermediate,Yes,3,5,No,9
799,6426,43203,0.78,Basic,No,1,4,Yes,1
800,26574,2528,0.96,Basic,Yes,6,1,Yes,2
801,41442,24508,0.77,Basic,No,1,2,Yes,6
802,37933,5592,1.0,Intermediate,No,6,2,Yes,10
803,49928,26096,0.71,Basic,No,10,1,Yes,4
804,44937,14068,0.69,Basic,Yes,1,5,Yes,8
805,30174,13712,0.7,Intermediate,No,0,3,Yes,1
806,17948,41405,0.47,Advanced,No,5,1,Yes,9
807,32215,1872,0.09,Advanced,Yes,1,1,No,8
808,16959,32103,0.79,Advanced,No,1,1,No,9
809,9126,35762,0.88,Intermediate,Yes,3,1,No,4
810,26191,32357,0.36,Advanced,Yes,7,4,No,9
811,35568,5949,0.99,Advanced,Yes,9,2,No,3
812,40513,43383,0.89,Basic,Yes,1,3,No,6
813,24189,16592,0.27,Advanced,Yes,0,3,Yes,2
814,40807,34748,0.6,Basic,Yes,8,5,No,9
815,25856,33615,0.31,Advanced,No,2,5,Yes,6
816,37554,27572,0.64,Intermediate,No,2,1,No,9
817,32849,745,0.1,Advanced,Yes,2,5,No,1
818,36579,28372,0.56,Basic,Yes,0,2,No,1
819,38365,45439,0.13,Advanced,Yes,9,1,No,3
820,48006,7731,0.21,Advanced,No,0,1,No,6
821,40390,9123,0.84,Intermediate,Yes,1,1,Yes,4
822,26769,12785,0.42,Intermediate,No,7,2,Yes,5
823,31640,25023,0.79,Basic,Yes,0,5,Yes,7
824,4855,31043,0.7,Advanced,No,6,2,Yes,2
825,1409,18866,0.54,Advanced,No,6,5,Yes,4
826,2518,27605,0.76,Intermediate,Yes,4,5,No,9
827,14040,27106,0.32,Basic,No,10,1,No,6
828,37898,9426,0.32,Basic,Yes,9,1,No,2
829,4289,36044,0.86,Basic,No,1,5,No,5
830,3378,45435,0.5,Intermediate,No,10,4,No,5
831,1089,9182,0.15,Basic,No,7,2,No,1
832,23288,35659,0.69,Advanced,Yes,5,2,Yes,5
833,27948,27638,0.99,Basic,Yes,2,3,Yes,5
834,9196,5168,0.34,Basic,Yes,7,5,No,6
835,29750,5863,0.69,Intermediate,No,8,2,No,6
836,39791,7966,0.89,Advanced,Yes,8,2,Yes,6
837,2545,2049,0.44,Basic,No,9,1,Yes,4
838,34363,37409,0.33,Intermediate,Yes,6,5,Yes,7
839,40647,3264,0.28,Advanced,No,1,3,Yes,6
840,27558,45401,0.01,Advanced,Yes,2,3,No,5
841,31953,11604,0.9,Advanced,No,6,1,Yes,7
842,44483,17385,0.68,Advanced,Yes,0,5,Yes,5
843,16294,21191,0.99,Basic,No,10,3,No,1
844,26250,11357,0.53,Basic,Yes,6,3,Yes,7
845,41415,34038,0.28,Basic,Yes,7,3,No,5
846,617,25327,0.62,Intermediate,Yes,6,3,No,6
847,9218,36397,1.0,Advanced,No,0,5,No,3
848,4209,18054,0.92,Intermediate,No,8,5,No,6
849,36141,37376,0.31,Advanced,No,7,1,No,8
850,8200,31658,0.48,Advanced,No,2,5,Yes,4
851,25581,16713,0.36,Intermediate,No,4,3,No,9
852,1224,49374,0.34,Intermediate,Yes,0,2,Yes,1
853,24491,6948,0.89,Intermediate,Yes,2,1,No,6
854,958,19670,0.85,Advanced,Yes,7,1,No,5
855,42446,18550,0.34,Intermediate,Yes,10,5,No,9
856,12077,34610,0.18,Basic,No,2,2,No,2
857,3104,16695,0.96,Basic,Yes,6,2,No,7
858,39964,27957,0.61,Intermediate,No,6,1,No,2
859,28934,24841,0.05,Basic,Yes,1,1,No,6
860,21623,14741,0.28,Basic,Yes,5,5,Yes,6
861,9949,17584,0.85,Advanced,No,3,2,Yes,10
862,37948,13165,0.71,Intermediate,Yes,10,1,Yes,6
863,41807,23778,0.72,Advanced,Yes,6,5,Yes,4
864,40746,6831,0.07,Basic,Yes,3,1,Yes,7
865,28040,43409,0.03,Basic,Yes,1,3,No,8
866,47162,4822,0.83,Intermediate,No,8,5,No,9
867,41479,13171,0.3,Basic,Yes,2,1,No,2
868,29623,19205,0.26,Advanced,No,6,1,Yes,2
869,8876,24517,0.43,Intermediate,No,0,3,No,2
870,3240,40733,0.36,Basic,No,9,3,Yes,7
871,24220,45304,0.95,Advanced,Yes,3,4,Yes,5
872,39692,12105,0.45,Advanced,Yes,4,1,Yes,10
873,42108,23333,0.59,Basic,No,9,4,No,3
874,3618,17819,0.18,Basic,No,8,1,Yes,10
875,31040,43649,0.4,Advanced,Yes,7,3,Yes,2
876,39485,13136,0.56,Intermediate,Yes,10,3,No,6
877,43503,38368,0.59,Advanced,No,9,1,No,6
878,31683,3282,0.61,Intermediate,No,6,1,No,1
879,15459,25078,0.68,Basic,Yes,7,3,Yes,3
880,45136,49140,0.06,Basic,No,3,1,No,6
881,22453,5196,0.42,Advanced,No,0,4,Yes,1
882,48505,41098,0.88,Basic,No,5,2,No,5
883,8588,3486,0.03,Intermediate,No,5,3,Yes,3
884,9231,38747,0.82,Advanced,No,3,5,No,6
885,2927,37423,0.33,Basic,Yes,2,5,Yes,10
886,19927,49615,0.06,Intermediate,No,4,5,No,5
887,29502,25654,0.96,Basic,Yes,0,3,Yes,9
888,10033,47426,0.68,Intermediate,Yes,0,3,Yes,8
889,3195,15969,0.87,Advanced,No,3,1,Yes,2
890,23554,26096,0.11,Basic,No,10,4,Yes,9
891,18459,13087,0.7,Intermediate,No,3,5,Yes,5
892,29553,2309,0.9,Basic,Yes,10,1,Yes,6
893,22982,28793,0.42,Intermediate,No,6,3,No,1
894,5461,17334,0.51,Basic,No,10,2,Yes,3
895,22314,19045,0.75,Advanced,Yes,5,4,Yes,10
896,4032,15581,0.16,Advanced,Yes,5,1,No,1
897,17304,27936,0.57,Intermediate,Yes,6,1,Yes,10
898,31216,48117,0.2,Intermediate,No,9,4,No,5
899,23727,19113,0.81,Basic,No,6,2,No,7
900,32561,33485,0.22,Advanced,Yes,1,2,No,2
901,30133,1274,0.61,Basic,No,8,1,Yes,6
902,28102,29597,0.0,Advanced,Yes,2,5,No,4
903,26495,30062,0.32,Intermediate,No,3,5,No,3
904,32651,34381,0.05,Advanced,No,10,1,No,6
905,47141,30564,0.69,Intermediate,Yes,9,1,No,4
906,1681,21168,0.4,Intermediate,No,0,2,Yes,10
907,23605,39958,0.32,Advanced,Yes,0,1,Yes,9
908,13238,5024,0.95,Basic,No,3,2,No,8
909,43917,32396,0.73,Intermediate,Yes,5,5,No,9
910,30636,49408,0.21,Basic,No,6,3,No,1
911,33062,12612,0.35,Intermediate,No,6,1,Yes,3
912,25201,12819,0.34,Basic,No,0,3,No,6
913,20728,37120,0.96,Advanced,No,0,4,No,8
914,49404,6299,0.54,Advanced,No,0,5,Yes,3
915,21555,40682,0.92,Intermediate,No,6,1,No,7
916,34754,413,0.92,Advanced,No,4,1,Yes,6
917,49448,26540,0.23,Intermediate,No,2,1,Yes,1
918,47391,20485,0.6,Advanced,Yes,6,3,Yes,4
919,32472,12581,0.11,Basic,No,0,1,Yes,5
920,49936,13295,0.17,Advanced,No,4,1,Yes,3
921,25800,41420,0.2,Intermediate,No,0,4,No,9
922,32644,18445,0.79,Intermediate,No,7,5,No,8
923,19790,18708,0.39,Intermediate,Yes,7,2,No,5
924,29053,35690,0.02,Advanced,Yes,6,2,Yes,5
925,4845,4057,0.56,Intermediate,Yes,3,4,Yes,10
926,4974,16249,0.41,Basic,No,3,3,Yes,10
927,12341,22103,0.76,Advanced,Yes,6,1,No,2
928,42720,14078,0.66,Intermediate,Yes,8,5,No,1
929,514,20920,0.59,Advanced,No,6,2,Yes,9
930,25278,27249,0.83,Advanced,No,1,4,No,1
931,2361,45378,0.15,Basic,Yes,1,1,Yes,4
932,46664,27157,0.9,Basic,Yes,8,3,Yes,2
933,13084,32454,0.72,Basic,Yes,10,1,Yes,6
934,10944,49256,0.27,Advanced,Yes,3,3,No,7
935,44523,31363,0.84,Advanced,No,7,2,Yes,8
936,11506,14975,0.32,Advanced,No,4,2,No,8
937,14186,48719,0.55,Intermediate,Yes,6,3,No,2
938,5405,12776,0.13,Advanced,Yes,1,4,Yes,3
939,43370,37419,0.16,Intermediate,No,8,1,No,3
940,12102,7746,0.13,Intermediate,No,4,4,No,6
941,22212,20602,0.17,Basic,No,9,1,Yes,5
942,17221,24893,0.5,Basic,No,7,1,Yes,9
943,34250,1225,0.0,Intermediate,No,3,2,Yes,4
944,532,20359,0.22,Advanced,No,9,1,No,1
945,6324,27981,0.47,Intermediate,Yes,1,2,Yes,9
946,2721,33784,0.41,Intermediate,Yes,9,1,Yes,10
947,8125,43322,0.46,Intermediate,No,6,4,No,3
948,34586,37708,0.46,Advanced,Yes,4,2,Yes,6
949,10927,27170,0.94,Advanced,No,7,5,No,5
950,12932,4619,0.94,Basic,No,7,2,No,9
951,49989,22707,0.57,Basic,No,1,3,No,7
952,45156,11101,0.66,Advanced,No,6,1,Yes,6
953,21371,16219,0.23,Advanced,Yes,7,2,No,3
954,5383,45342,0.27,Intermediate,No,7,4,Yes,2
955,38995,49066,0.52,Intermediate,Yes,8,4,Yes,8
956,45987,4448,0.81,Intermediate,No,0,5,Yes,10
957,36167,47188,0.4,Advanced,Yes,3,4,No,5
958,25387,9902,0.92,Advanced,No,10,3,No,2
959,41649,18585,0.67,Basic,No,6,1,No,9
