domain_id,domain_name,parent_domain,industry_sector,domain_growth_rate,automation_risk_score
599,Cybersecurity,Technology,IT,3.5,0.19
600,HealthTech,Technology,IT,2.42,0.62
601,Cybersecurity,Technology,IT,10.47,0.91
602,Software Development,Technology,IT,3.22,0.22
603,Cybersecurity,Technology,IT,17.53,0.81
604,Cloud Computing,Technology,IT,4.35,0.18
605,Cybersecurity,Technology,IT,19.99,0.72
606,Software Development,Technology,IT,10.75,0.6
607,Data Science,Technology,IT,24.91,0.48
608,FinTech,Technology,IT,13.88,0.28
609,FinTech,Technology,IT,23.61,0.0
610,Cloud Computing,Technology,IT,11.73,0.5
611,FinTech,Technology,IT,11.13,0.21
612,Data Science,Technology,IT,19.15,0.85
613,FinTech,Technology,IT,5.4,0.19
614,HealthTech,Technology,IT,2.92,0.76
615,HealthTech,Technology,IT,15.14,0.41
616,FinTech,Technology,IT,21.34,0.26
617,Data Science,Technology,IT,23.46,0.59
618,Software Development,Technology,IT,2.3,0.06
619,Software Development,Technology,IT,23.33,0.83
620,HealthTech,Technology,IT,7.79,0.94
621,FinTech,Technology,IT,12.15,0.29
622,FinTech,Technology,IT,8.59,0.18
623,Software Development,Technology,IT,7.15,0.36
624,Cloud Computing,Technology,IT,11.91,0.69
625,FinTech,Technology,IT,5.9,0.56
626,Data Science,Technology,IT,20.32,0.25
627,Cloud Computing,Technology,IT,22.13,0.49
628,Data Science,Technology,IT,15.99,0.89
629,FinTech,Technology,IT,19.25,0.94
630,HealthTech,Technology,IT,6.11,0.88
631,FinTech,Technology,IT,22.99,0.67
632,Data Science,Technology,IT,18.85,0.06
633,Cybersecurity,Technology,IT,11.6,0.37
634,FinTech,Technology,IT,13.78,0.16
635,HealthTech,Technology,IT,7.61,0.34
636,Software Development,Technology,IT,19.51,0.24
637,Software Development,Technology,IT,9.81,0.87
638,HealthTech,Technology,IT,8.57,0.88
639,Software Development,Technology,IT,24.1,0.07
640,Cloud Computing,Technology,IT,14.91,0.59
641,Software Development,Technology,IT,3.58,0.95
642,HealthTech,Technology,IT,5.24,0.49
643,HealthTech,Technology,IT,15.06,0.92
644,FinTech,Technology,IT,18.67,0.43
645,Data Science,Technology,IT,8.83,0.27
646,Data Science,Technology,IT,15.14,0.35
647,FinTech,Technology,IT,3.37,0.37
648,FinTech,Technology,IT,16.2,0.52
649,HealthTech,Technology,IT,16.17,0.25
650,Cloud Computing,Technology,IT,19.14,0.25
651,FinTech,Technology,IT,7.79,0.41
652,FinTech,Technology,IT,3.37,0.79
653,Cybersecurity,Technology,IT,6.98,0.36
654,FinTech,Technology,IT,6.68,0.61
655,FinTech,Technology,IT,5.66,0.02
656,FinTech,Technology,IT,14.24,0.57
657,Data Science,Technology,IT,12.59,0.6
658,Cybersecurity,Technology,IT,15.33,0.84
659,Cloud Computing,Technology,IT,10.3,0.54
660,Cybersecurity,Technology,IT,17.92,0.87
661,Software Development,Technology,IT,3.98,0.27
662,Software Development,Technology,IT,16.76,0.43
663,Cybersecurity,Technology,IT,14.86,0.57
664,FinTech,Technology,IT,16.74,0.78
665,Cloud Computing,Technology,IT,5.04,0.79
666,Cybersecurity,Technology,IT,21.17,0.98
667,Data Science,Technology,IT,24.58,0.75
668,FinTech,Technology,IT,17.9,0.55
669,Software Development,Technology,IT,2.34,0.5
670,FinTech,Technology,IT,5.03,0.95
671,Data Science,Technology,IT,5.71,0.96
672,HealthTech,Technology,IT,22.69,0.98
673,HealthTech,Technology,IT,17.27,0.12
674,FinTech,Technology,IT,9.7,0.28
675,HealthTech,Technology,IT,16.67,0.38
676,Software Development,Technology,IT,6.52,0.23
677,Software Development,Technology,IT,10.28,0.56
678,Cybersecurity,Technology,IT,10.06,0.31
679,Software Development,Technology,IT,13.09,0.13
680,Cybersecurity,Technology,IT,13.08,0.32
681,FinTech,Technology,IT,4.21,0.48
682,HealthTech,Technology,IT,6.25,0.21
683,Data Science,Technology,IT,22.48,0.54
684,Data Science,Technology,IT,5.6,0.06
685,Cloud Computing,Technology,IT,3.19,0.05
686,FinTech,Technology,IT,17.46,0.75
687,Data Science,Technology,IT,24.64,0.65
688,Data Science,Technology,IT,9.17,0.9
689,HealthTech,Technology,IT,18.99,0.3
690,FinTech,Technology,IT,8.94,0.96
691,FinTech,Technology,IT,9.51,0.56
692,Cybersecurity,Technology,IT,3.12,0.9
693,FinTech,Technology,IT,15.31,0.91
694,HealthTech,Technology,IT,19.97,0.21
695,HealthTech,Technology,IT,23.32,0.53
696,FinTech,Technology,IT,19.34,0.41
697,HealthTech,Technology,IT,19.17,0.36
698,Data Science,Technology,IT,20.92,0.28
699,Data Science,Technology,IT,11.2,0.98
700,FinTech,Technology,IT,9.96,0.49
701,FinTech,Technology,IT,20.49,0.15
702,FinTech,Technology,IT,22.96,0.72
703,FinTech,Technology,IT,15.28,0.32
704,FinTech,Technology,IT,16.7,0.22
705,Software Development,Technology,IT,19.41,0.14
706,HealthTech,Technology,IT,15.51,0.77
707,Software Development,Technology,IT,23.12,0.08
708,Cybersecurity,Technology,IT,15.09,0.4
709,Cloud Computing,Technology,IT,20.85,0.03
710,Cybersecurity,Technology,IT,12.99,0.79
711,Software Development,Technology,IT,10.71,0.68
712,Data Science,Technology,IT,24.1,0.55
713,Cloud Computing,Technology,IT,3.56,0.02
714,FinTech,Technology,IT,16.54,0.27
715,HealthTech,Technology,IT,23.2,0.68
716,FinTech,Technology,IT,9.52,0.57
717,HealthTech,Technology,IT,24.37,0.17
718,Data Science,Technology,IT,6.64,0.49
719,FinTech,Technology,IT,24.95,0.28
720,HealthTech,Technology,IT,17.21,0.53
721,HealthTech,Technology,IT,8.8,0.48
722,FinTech,Technology,IT,18.35,0.44
723,Data Science,Technology,IT,9.42,0.72
724,Cloud Computing,Technology,IT,6.37,0.67
725,Software Development,Technology,IT,2.37,0.97
726,Cybersecurity,Technology,IT,3.04,0.23
727,Software Development,Technology,IT,24.28,0.17
728,HealthTech,Technology,IT,7.85,0.19
729,FinTech,Technology,IT,2.48,0.55
730,HealthTech,Technology,IT,4.75,0.99
731,Cybersecurity,Technology,IT,3.02,0.38
732,Data Science,Technology,IT,4.08,0.44
733,Data Science,Technology,IT,20.16,0.82
734,HealthTech,Technology,IT,21.05,0.03
735,FinTech,Technology,IT,21.39,0.87
736,Cloud Computing,Technology,IT,20.8,0.5
737,Cybersecurity,Technology,IT,22.35,0.05
738,Cloud Computing,Technology,IT,9.58,0.0
739,Data Science,Technology,IT,12.26,0.51
740,Cybersecurity,Technology,IT,12.24,0.47
741,FinTech,Technology,IT,2.3,0.49
742,Software Development,Technology,IT,19.33,0.07
743,Cybersecurity,Technology,IT,20.43,0.42
744,FinTech,Technology,IT,3.11,0.39
745,Data Science,Technology,IT,9.93,0.32
746,FinTech,Technology,IT,9.03,0.61
747,Cybersecurity,Technology,IT,24.46,0.09
748,FinTech,Technology,IT,6.2,0.13
749,Cybersecurity,Technology,IT,11.34,0.14
750,HealthTech,Technology,IT,7.56,0.67
751,FinTech,Technology,IT,16.53,0.59
752,Data Science,Technology,IT,21.75,0.41
753,Data Science,Technology,IT,10.65,0.56
754,Software Development,Technology,IT,14.09,0.76
755,Cloud Computing,Technology,IT,24.8,0.7
756,FinTech,Technology,IT,19.54,0.51
757,Cloud Computing,Technology,IT,4.66,0.2
758,FinTech,Technology,IT,6.84,0.61
759,Cloud Computing,Technology,IT,18.66,0.04
760,Data Science,Technology,IT,8.95,0.03
761,Cloud Computing,Technology,IT,12.42,0.12
762,Cybersecurity,Technology,IT,20.5,0.8
763,HealthTech,Technology,IT,12.57,0.68
764,Cybersecurity,Technology,IT,7.75,0.06
765,Cybersecurity,Technology,IT,20.65,0.7
766,Cybersecurity,Technology,IT,17.72,0.57
767,Cybersecurity,Technology,IT,17.67,0.02
768,HealthTech,Technology,IT,3.56,0.86
769,Data Science,Technology,IT,10.49,0.43
770,Data Science,Technology,IT,21.36,0.02
771,Data Science,Technology,IT,2.85,0.49
772,Software Development,Technology,IT,15.17,0.8
773,Software Development,Technology,IT,3.2,0.24
774,HealthTech,Technology,IT,3.11,0.02
775,HealthTech,Technology,IT,22.45,0.95
776,Software Development,Technology,IT,2.54,0.56
777,Software Development,Technology,IT,13.83,0.2
778,FinTech,Technology,IT,14.94,0.97
779,Cloud Computing,Technology,IT,14.88,0.58
780,HealthTech,Technology,IT,10.26,0.69
781,Cybersecurity,Technology,IT,15.34,0.6
782,Cloud Computing,Technology,IT,19.68,0.95
783,Data Science,Technology,IT,21.78,0.11
784,Data Science,Technology,IT,8.16,0.48
785,Cloud Computing,Technology,IT,23.41,0.32
786,FinTech,Technology,IT,18.13,0.43
787,Cloud Computing,Technology,IT,8.67,0.43
788,FinTech,Technology,IT,23.04,0.92
789,Cloud Computing,Technology,IT,7.73,0.86
790,HealthTech,Technology,IT,8.69,0.2
791,Software Development,Technology,IT,23.25,0.98
792,Data Science,Technology,IT,12.28,0.81
793,Cloud Computing,Technology,IT,21.8,0.29
794,Cloud Computing,Technology,IT,13.79,0.04
795,Data Science,Technology,IT,22.56,0.83
796,Cybersecurity,Technology,IT,19.1,0.97
797,Data Science,Technology,IT,20.16,0.89
798,HealthTech,Technology,IT,7.12,0.22
799,FinTech,Technology,IT,19.0,1.0
800,HealthTech,Technology,IT,16.76,0.4
801,Data Science,Technology,IT,5.58,0.19
802,HealthTech,Technology,IT,19.35,0.79
803,Software Development,Technology,IT,21.9,0.07
804,Data Science,Technology,IT,2.43,0.82
805,Software Development,Technology,IT,11.14,0.71
806,HealthTech,Technology,IT,10.29,0.88
807,Software Development,Technology,IT,3.27,0.8
808,Cybersecurity,Technology,IT,4.89,0.55
809,Data Science,Technology,IT,9.5,0.7
810,Data Science,Technology,IT,12.69,0.79
811,HealthTech,Technology,IT,17.84,0.67
812,FinTech,Technology,IT,12.33,0.78
813,Data Science,Technology,IT,24.99,0.74
814,FinTech,Technology,IT,18.08,0.8
815,Cloud Computing,Technology,IT,4.14,0.09
816,Cybersecurity,Technology,IT,22.59,0.79
817,Data Science,Technology,IT,24.92,0.98
818,Data Science,Technology,IT,22.52,0.53
819,FinTech,Technology,IT,19.78,0.81
820,FinTech,Technology,IT,12.63,0.16
821,Cybersecurity,Technology,IT,16.25,0.56
822,Cybersecurity,Technology,IT,22.77,0.67
823,FinTech,Technology,IT,17.61,0.34
824,Data Science,Technology,IT,10.3,0.16
825,Cloud Computing,Technology,IT,5.06,0.25
826,Cybersecurity,Technology,IT,6.75,0.09
827,Cloud Computing,Technology,IT,11.44,0.1
828,Cybersecurity,Technology,IT,17.6,0.66
829,HealthTech,Technology,IT,16.21,0.58
830,FinTech,Technology,IT,13.33,0.52
831,Cybersecurity,Technology,IT,17.42,0.91
832,Software Development,Technology,IT,7.86,0.1
833,Cloud Computing,Technology,IT,11.13,0.82
834,FinTech,Technology,IT,8.1,0.01
835,HealthTech,Technology,IT,12.76,0.32
836,Cloud Computing,Technology,IT,24.12,0.75
837,HealthTech,Technology,IT,18.7,0.8
838,HealthTech,Technology,IT,17.19,0.5
839,Software Development,Technology,IT,11.76,0.07
840,Data Science,Technology,IT,12.65,0.98
841,Data Science,Technology,IT,6.73,0.99
842,Cloud Computing,Technology,IT,10.59,0.06
843,HealthTech,Technology,IT,14.04,0.72
844,Cloud Computing,Technology,IT,18.74,0.33
845,HealthTech,Technology,IT,18.17,0.21
846,Data Science,Technology,IT,8.12,0.56
847,Cloud Computing,Technology,IT,4.43,0.96
848,Cybersecurity,Technology,IT,5.26,0.75
849,Data Science,Technology,IT,3.94,0.63
850,Cloud Computing,Technology,IT,7.12,0.78
851,Cloud Computing,Technology,IT,17.39,0.77
852,Cybersecurity,Technology,IT,3.29,0.02
853,Cloud Computing,Technology,IT,15.16,0.95
854,HealthTech,Technology,IT,6.2,0.94
855,Cybersecurity,Technology,IT,8.33,0.8
856,Cloud Computing,Technology,IT,5.77,0.49
857,HealthTech,Technology,IT,14.72,0.02
858,FinTech,Technology,IT,6.45,0.98
859,Software Development,Technology,IT,16.03,0.97
860,Data Science,Technology,IT,10.82,0.69
861,HealthTech,Technology,IT,13.82,0.66
862,Cloud Computing,Technology,IT,5.52,0.74
863,HealthTech,Technology,IT,24.25,0.24
864,Cloud Computing,Technology,IT,15.65,0.96
865,FinTech,Technology,IT,2.11,0.12
866,Software Development,Technology,IT,5.25,0.23
867,Software Development,Technology,IT,18.14,0.18
868,Data Science,Technology,IT,16.41,0.44
869,Data Science,Technology,IT,24.26,0.36
870,Cloud Computing,Technology,IT,21.43,0.35
871,Cybersecurity,Technology,IT,22.14,0.83
872,HealthTech,Technology,IT,21.12,0.72
873,Software Development,Technology,IT,17.42,0.03
874,Software Development,Technology,IT,19.98,0.64
875,Cybersecurity,Technology,IT,3.74,0.91
876,HealthTech,Technology,IT,20.53,0.41
877,Cloud Computing,Technology,IT,24.49,0.94
878,Software Development,Technology,IT,22.25,0.27
879,HealthTech,Technology,IT,6.53,0.7
880,Software Development,Technology,IT,12.87,0.62
881,Cybersecurity,Technology,IT,23.99,0.31
882,HealthTech,Technology,IT,17.33,0.46
883,Data Science,Technology,IT,2.05,0.84
884,Cybersecurity,Technology,IT,15.49,0.85
885,Cloud Computing,Technology,IT,20.58,0.61
886,HealthTech,Technology,IT,18.38,0.68
887,HealthTech,Technology,IT,22.04,0.03
888,FinTech,Technology,IT,15.57,0.35
889,Data Science,Technology,IT,9.36,0.49
890,Software Development,Technology,IT,5.59,0.31
891,HealthTech,Technology,IT,17.44,0.09
892,Data Science,Technology,IT,4.73,0.45
893,FinTech,Technology,IT,11.21,0.54
894,Data Science,Technology,IT,22.35,0.87
895,FinTech,Technology,IT,21.23,0.63
896,Cybersecurity,Technology,IT,9.28,0.29
897,FinTech,Technology,IT,10.48,0.61
898,Cloud Computing,Technology,IT,24.28,0.41
899,Cloud Computing,Technology,IT,6.19,0.97
900,Data Science,Technology,IT,11.36,0.64
901,Cloud Computing,Technology,IT,11.23,0.34
902,Cloud Computing,Technology,IT,8.79,0.59
903,Data Science,Technology,IT,19.68,0.45
904,Cybersecurity,Technology,IT,3.48,0.66
905,FinTech,Technology,IT,6.85,0.21
906,FinTech,Technology,IT,19.14,0.74
907,Software Development,Technology,IT,4.85,0.96
908,Data Science,Technology,IT,4.16,0.43
909,HealthTech,Technology,IT,12.54,0.48
910,Cybersecurity,Technology,IT,19.02,0.74
911,Data Science,Technology,IT,11.63,0.35
912,FinTech,Technology,IT,24.68,0.86
913,FinTech,Technology,IT,6.77,0.72
914,Cloud Computing,Technology,IT,3.67,0.86
915,Cybersecurity,Technology,IT,23.33,0.88
916,Data Science,Technology,IT,17.3,0.91
917,Cybersecurity,Technology,IT,8.59,0.48
918,FinTech,Technology,IT,3.5,0.65
919,Cybersecurity,Technology,IT,4.38,0.76
920,FinTech,Technology,IT,24.61,0.05
921,Cloud Computing,Technology,IT,12.48,0.81
922,HealthTech,Technology,IT,8.4,0.3
923,Software Development,Technology,IT,15.79,0.91
924,Software Development,Technology,IT,10.82,0.73
925,Cloud Computing,Technology,IT,20.2,0.83
926,HealthTech,Technology,IT,14.43,0.16
927,FinTech,Technology,IT,18.59,0.44
928,Software Development,Technology,IT,8.11,0.57
929,FinTech,Technology,IT,13.68,0.66
930,Cloud Computing,Technology,IT,3.67,0.97
931,Cybersecurity,Technology,IT,22.46,0.56
932,Cloud Computing,Technology,IT,24.61,0.56
933,FinTech,Technology,IT,7.31,0.49
934,Cloud Computing,Technology,IT,24.54,0.8
935,Cybersecurity,Technology,IT,16.84,0.6
936,FinTech,Technology,IT,24.91,0.02
937,Cybersecurity,Technology,IT,20.08,0.49
938,Software Development,Technology,IT,3.01,0.82
939,Cybersecurity,Technology,IT,3.68,0.79
940,Cloud Computing,Technology,IT,15.45,0.87
941,Software Development,Technology,IT,5.17,0.08
942,FinTech,Technology,IT,4.13,0.09
943,Cybersecurity,Technology,IT,3.28,0.18
944,HealthTech,Technology,IT,10.23,0.85
945,HealthTech,Technology,IT,21.69,0.42
946,HealthTech,Technology,IT,22.82,0.4
947,FinTech,Technology,IT,21.33,0.32
948,FinTech,Technology,IT,24.35,0.19
949,Software Development,Technology,IT,7.43,0.85
950,FinTech,Technology,IT,4.1,0.53
951,HealthTech,Technology,IT,19.01,0.07
952,FinTech,Technology,IT,17.24,0.06
953,FinTech,Technology,IT,24.08,0.45
954,Cybersecurity,Technology,IT,9.47,0.24
955,Cloud Computing,Technology,IT,8.15,0.42
956,Cloud Computing,Technology,IT,15.97,0.69
957,Cloud Computing,Technology,IT,18.77,0.52
958,HealthTech,Technology,IT,20.75,0.26
959,Data Science,Technology,IT,19.84,0.24
960,Cybersecurity,Technology,IT,12.72,0.98
961,Data Science,Technology,IT,20.02,0.45
962,Data Science,Technology,IT,18.41,0.48
963,HealthTech,Technology,IT,13.32,0.22
964,HealthTech,Technology,IT,7.42,0.26
965,Data Science,Technology,IT,17.4,0.14
966,Software Development,Technology,IT,21.73,0.34
967,Data Science,Technology,IT,14.15,0.42
968,FinTech,Technology,IT,11.87,0.26
969,Cloud Computing,Technology,IT,12.08,0.33
970,FinTech,Technology,IT,20.1,0.79
971,Cybersecurity,Technology,IT,21.24,0.3
972,Software Development,Technology,IT,22.87,0.81
973,Software Development,Technology,IT,2.54,0.91
974,Software Development,Technology,IT,20.93,0.1
975,HealthTech,Technology,IT,4.86,0.39
976,FinTech,Technology,IT,16.67,0.82
977,FinTech,Technology,IT,3.0,0.72
978,Cloud Computing,Technology,IT,18.97,0.59
979,HealthTech,Technology,IT,21.51,0.82
980,Software Development,Technology,IT,10.68,0.09
981,HealthTech,Technology,IT,16.52,0.87
982,HealthTech,Technology,IT,21.47,0.94
983,Cybersecurity,Technology,IT,4.02,0.39
984,Cybersecurity,Technology,IT,23.58,0.93
985,Cybersecurity,Technology,IT,11.37,0.7
986,Cloud Computing,Technology,IT,20.07,0.29
987,Data Science,Technology,IT,9.27,1.0
988,FinTech,Technology,IT,12.31,0.4
989,Cybersecurity,Technology,IT,2.29,0.6
990,HealthTech,Technology,IT,2.34,0.08
991,Cybersecurity,Technology,IT,11.28,0.52
992,Data Science,Technology,IT,13.64,0.63
993,Software Development,Technology,IT,11.94,0.57
994,Data Science,Technology,IT,8.49,0.3
995,Cybersecurity,Technology,IT,2.35,0.02
996,Data Science,Technology,IT,21.9,0.9
997,Data Science,Technology,IT,10.93,0.92
998,Software Development,Technology,IT,8.63,0.87
999,FinTech,Technology,IT,6.63,0.1
1000,Software Development,Technology,IT,22.68,0.32
1001,Data Science,Technology,IT,10.25,0.89
1002,FinTech,Technology,IT,6.24,0.66
1003,Data Science,Technology,IT,4.62,0.43
1004,Cybersecurity,Technology,IT,10.72,0.43
1005,Cybersecurity,Technology,IT,2.26,0.49
1006,Cloud Computing,Technology,IT,19.39,0.46
1007,HealthTech,Technology,IT,19.72,0.15
1008,Software Development,Technology,IT,23.47,0.21
1009,FinTech,Technology,IT,19.65,0.63
1010,Data Science,Technology,IT,16.18,0.81
1011,Software Development,Technology,IT,14.53,0.7
1012,Cybersecurity,Technology,IT,7.17,0.43
1013,Software Development,Technology,IT,9.75,0.12
1014,Software Development,Technology,IT,15.81,0.71
1015,Cybersecurity,Technology,IT,11.25,0.44
1016,Cloud Computing,Technology,IT,13.45,0.15
1017,FinTech,Technology,IT,22.45,0.54
1018,Data Science,Technology,IT,3.27,0.36
1019,HealthTech,Technology,IT,5.5,0.47
1020,Cloud Computing,Technology,IT,22.44,0.38
1021,Cloud Computing,Technology,IT,18.56,0.46
1022,Software Development,Technology,IT,13.44,0.22
1023,Software Development,Technology,IT,22.21,0.36
1024,FinTech,Technology,IT,11.02,0.07
1025,Data Science,Technology,IT,6.3,0.93
1026,Cybersecurity,Technology,IT,2.31,0.71
1027,Software Development,Technology,IT,18.25,0.52
1028,Cybersecurity,Technology,IT,5.17,0.05
1029,Cybersecurity,Technology,IT,6.81,0.06
1030,Cybersecurity,Technology,IT,6.17,0.33
1031,FinTech,Technology,IT,4.62,0.68
1032,Cloud Computing,Technology,IT,13.78,0.43
1033,Cybersecurity,Technology,IT,19.51,0.36
1034,Data Science,Technology,IT,11.2,0.45
1035,HealthTech,Technology,IT,7.5,0.52
1036,Cloud Computing,Technology,IT,2.41,0.89
1037,HealthTech,Technology,IT,15.81,0.02
1038,HealthTech,Technology,IT,3.06,0.2
1039,Cybersecurity,Technology,IT,16.95,0.33
1040,Cybersecurity,Technology,IT,13.43,0.36
1041,Data Science,Technology,IT,23.85,0.98
1042,Software Development,Technology,IT,20.29,0.52
1043,Data Science,Technology,IT,17.99,0.25
1044,Data Science,Technology,IT,20.96,0.35
1045,FinTech,Technology,IT,8.63,0.29
1046,Data Science,Technology,IT,11.59,0.62
1047,Data Science,Technology,IT,4.71,0.69
1048,Cloud Computing,Technology,IT,2.88,0.42
1049,FinTech,Technology,IT,8.14,0.11
1050,Cloud Computing,Technology,IT,14.96,0.88
1051,Cloud Computing,Technology,IT,23.71,0.55
1052,Data Science,Technology,IT,23.04,0.36
1053,HealthTech,Technology,IT,20.13,0.74
1054,Software Development,Technology,IT,7.53,0.2
1055,Cybersecurity,Technology,IT,15.56,0.55
1056,Software Development,Technology,IT,14.33,0.24
1057,Data Science,Technology,IT,11.08,0.79
1058,HealthTech,Technology,IT,6.77,0.16
1059,Data Science,Technology,IT,20.7,0.84
1060,FinTech,Technology,IT,20.0,0.79
1061,Data Science,Technology,IT,3.5,0.46
1062,Cybersecurity,Technology,IT,16.4,0.23
1063,Cloud Computing,Technology,IT,15.76,0.21
1064,Software Development,Technology,IT,7.27,0.99
1065,HealthTech,Technology,IT,7.15,0.83
1066,HealthTech,Technology,IT,12.14,0.62
1067,Data Science,Technology,IT,13.45,0.44
1068,Cybersecurity,Technology,IT,11.92,0.16
1069,Software Development,Technology,IT,18.86,0.21
1070,Cybersecurity,Technology,IT,23.74,0.28
