keyword_id,role_id,keyword,keyword_type,frequency_weight,is_primary_keyword,keyword_category,synonym_group_id
594,267,backend,technical,0.09,False,tool,1001
595,44465,data pipeline,technical,0.7,False,tool,257
596,19412,microservices,technical,0.4,False,tool,165
597,27843,api,technical,0.83,True,tool,439
598,4125,microservices,technical,0.06,False,tool,1997
599,12412,api,technical,0.62,True,tool,1341
600,1895,data pipeline,technical,0.45,True,tool,1908
601,40961,cloud,technical,0.16,False,tool,932
602,40319,backend,technical,0.51,False,tool,1693
603,49323,testing,technical,0.19,True,tool,659
604,16001,microservices,technical,0.69,False,tool,205
605,25625,microservices,technical,0.52,True,tool,1339
606,17636,microservices,technical,0.98,True,tool,491
607,48010,ci/cd,technical,0.02,True,tool,1459
608,3985,frontend,technical,0.24,True,tool,1408
609,271,testing,technical,0.92,False,tool,809
610,18408,ml model,technical,0.15,False,tool,146
611,29870,frontend,technical,0.3,False,tool,230
612,20831,microservices,technical,0.14,True,tool,1340
613,4957,ml model,technical,0.76,False,tool,950
614,17853,api,technical,0.36,False,tool,1610
615,11187,api,technical,0.79,True,tool,3
616,3959,backend,technical,0.36,True,tool,1253
617,29820,backend,technical,0.56,True,tool,988
618,9489,frontend,technical,0.24,True,tool,738
619,23703,data pipeline,technical,0.77,True,tool,1567
620,13346,backend,technical,0.92,True,tool,725
621,24452,api,technical,0.74,True,tool,445
622,255,testing,technical,0.84,True,tool,363
623,29352,ml model,technical,0.31,True,tool,1527
624,27611,ci/cd,technical,0.01,True,tool,189
625,38036,data pipeline,technical,0.37,True,tool,1979
626,19066,microservices,technical,0.02,False,tool,1102
627,18212,backend,technical,0.23,False,tool,1119
628,40476,microservices,technical,0.77,True,tool,1973
629,869,cloud,technical,0.85,True,tool,1114
630,42101,microservices,technical,0.87,False,tool,951
631,26146,frontend,technical,0.59,False,tool,430
632,27935,cloud,technical,0.58,True,tool,1479
633,29518,microservices,technical,0.14,False,tool,726
634,8911,testing,technical,0.2,True,tool,731
635,40412,cloud,technical,0.5,False,tool,1338
636,36498,microservices,technical,0.59,True,tool,955
637,30913,ml model,technical,0.46,False,tool,606
638,37263,data pipeline,technical,0.58,True,tool,891
639,36559,ci/cd,technical,0.52,False,tool,765
640,41935,frontend,technical,0.35,True,tool,1839
641,23123,ci/cd,technical,0.85,True,tool,1315
642,5996,backend,technical,0.72,False,tool,1933
643,14563,ml model,technical,0.72,False,tool,1729
644,30510,ml model,technical,0.16,False,tool,1096
645,34465,ci/cd,technical,0.71,True,tool,373
646,46098,frontend,technical,0.15,True,tool,885
647,45275,testing,technical,0.06,False,tool,1193
648,31366,testing,technical,0.4,False,tool,456
649,21801,data pipeline,technical,0.26,True,tool,590
650,6767,testing,technical,0.98,True,tool,828
651,11306,testing,technical,0.68,True,tool,1780
652,16079,ci/cd,technical,0.28,False,tool,1961
653,30418,testing,technical,0.58,False,tool,585
654,47776,frontend,technical,0.57,True,tool,1981
655,9904,ci/cd,technical,0.73,False,tool,733
656,45672,data pipeline,technical,0.33,True,tool,399
657,33427,ci/cd,technical,0.91,False,tool,555
658,45243,microservices,technical,0.48,False,tool,987
659,16841,microservices,technical,0.36,False,tool,1968
660,24309,ci/cd,technical,0.97,True,tool,10
661,4849,frontend,technical,0.32,False,tool,770
662,32135,microservices,technical,0.93,False,tool,1249
663,12555,microservices,technical,0.84,True,tool,1369
664,16074,backend,technical,0.87,False,tool,80
665,35576,ml model,technical,0.62,False,tool,310
666,47203,api,technical,0.19,True,tool,505
667,7481,cloud,technical,0.51,False,tool,1363
668,2910,ml model,technical,0.36,False,tool,879
669,48823,backend,technical,0.07,True,tool,1011
670,6090,frontend,technical,0.16,True,tool,1997
671,37704,data pipeline,technical,0.4,False,tool,978
672,7378,frontend,technical,0.14,False,tool,329
673,8909,frontend,technical,0.37,False,tool,917
674,18740,ci/cd,technical,0.43,False,tool,910
675,21994,ci/cd,technical,0.94,True,tool,1191
676,49456,microservices,technical,0.27,False,tool,1676
677,2248,data pipeline,technical,0.69,False,tool,323
678,31453,api,technical,0.91,False,tool,486
679,36971,backend,technical,0.05,True,tool,1619
680,46169,testing,technical,0.38,False,tool,441
681,33554,microservices,technical,0.02,False,tool,551
682,28664,api,technical,0.21,False,tool,788
683,41380,frontend,technical,0.43,False,tool,1395
684,12291,data pipeline,technical,0.66,True,tool,109
685,38132,api,technical,0.89,False,tool,1233
686,15200,data pipeline,technical,0.21,False,tool,419
687,25481,ml model,technical,0.78,False,tool,932
688,37667,ci/cd,technical,0.81,False,tool,412
689,26495,frontend,technical,0.27,False,tool,78
690,21315,api,technical,0.89,False,tool,399
691,18464,testing,technical,0.04,True,tool,1875
692,6105,data pipeline,technical,0.54,False,tool,1686
693,4237,api,technical,0.4,False,tool,1473
694,21627,ml model,technical,0.73,False,tool,1223
695,35023,data pipeline,technical,0.99,False,tool,1151
696,9223,ci/cd,technical,0.01,True,tool,592
697,26126,cloud,technical,0.29,False,tool,704
698,14843,microservices,technical,0.61,False,tool,727
699,9354,ci/cd,technical,0.87,True,tool,1973
700,18371,cloud,technical,0.59,True,tool,1726
701,7336,microservices,technical,0.48,False,tool,1403
702,4043,microservices,technical,0.2,True,tool,1853
703,12059,api,technical,0.42,False,tool,657
704,20325,data pipeline,technical,0.67,True,tool,1903
705,7790,data pipeline,technical,0.79,True,tool,1014
706,17273,ci/cd,technical,0.87,True,tool,399
707,31936,testing,technical,0.37,False,tool,303
708,30859,ml model,technical,0.69,True,tool,840
709,47970,testing,technical,0.18,False,tool,910
710,30093,backend,technical,0.72,False,tool,611
711,38128,testing,technical,0.33,True,tool,187
712,19481,ml model,technical,0.35,False,tool,1085
713,44140,frontend,technical,0.1,True,tool,1508
714,7633,api,technical,0.73,True,tool,1169
715,1400,cloud,technical,0.94,False,tool,1572
716,37632,ci/cd,technical,0.01,False,tool,411
717,46952,api,technical,0.15,True,tool,609
718,36380,frontend,technical,0.84,False,tool,843
719,40141,ci/cd,technical,0.54,True,tool,1130
720,9503,frontend,technical,0.53,True,tool,519
721,20027,data pipeline,technical,0.54,False,tool,1778
722,498,cloud,technical,0.16,False,tool,992
723,22150,backend,technical,0.31,True,tool,1410
724,35732,testing,technical,0.98,True,tool,445
725,42769,ci/cd,technical,0.43,True,tool,1592
726,19095,testing,technical,0.38,True,tool,294
727,28251,testing,technical,0.04,True,tool,1033
728,17868,ci/cd,technical,0.74,False,tool,1901
729,36250,testing,technical,0.1,False,tool,1274
730,49135,ml model,technical,0.56,True,tool,1794
731,12362,api,technical,0.89,False,tool,1114
732,31178,frontend,technical,0.46,True,tool,30
733,34261,cloud,technical,0.17,True,tool,393
734,24403,data pipeline,technical,0.71,True,tool,1784
735,48436,ml model,technical,0.04,False,tool,283
736,17145,backend,technical,0.03,True,tool,580
737,21092,backend,technical,0.4,False,tool,943
738,45061,cloud,technical,0.86,False,tool,394
739,30195,cloud,technical,0.97,True,tool,1263
740,26567,cloud,technical,0.83,True,tool,267
741,39656,data pipeline,technical,0.37,True,tool,781
742,17152,microservices,technical,0.03,True,tool,135
743,7416,data pipeline,technical,0.32,False,tool,736
744,28325,backend,technical,0.04,False,tool,1834
745,11239,api,technical,0.25,True,tool,1754
746,47270,api,technical,0.33,True,tool,1567
747,32688,frontend,technical,0.6,True,tool,797
748,37218,ci/cd,technical,0.9,True,tool,1169
749,28253,frontend,technical,0.85,False,tool,1488
750,22501,testing,technical,0.42,False,tool,1687
751,18414,backend,technical,0.77,True,tool,1458
752,17467,data pipeline,technical,0.1,True,tool,1898
753,29967,ci/cd,technical,0.44,True,tool,1113
754,33835,backend,technical,0.85,False,tool,1830
755,49637,ml model,technical,0.45,True,tool,1214
756,47542,ml model,technical,0.76,True,tool,1330
757,7423,cloud,technical,0.89,True,tool,512
758,48934,data pipeline,technical,0.1,True,tool,1737
759,15716,api,technical,0.16,True,tool,334
760,17517,cloud,technical,0.53,False,tool,621
761,5657,data pipeline,technical,0.22,False,tool,1933
762,142,ci/cd,technical,0.88,True,tool,138
763,140,backend,technical,0.45,True,tool,1012
764,43612,ml model,technical,0.84,False,tool,15
765,38741,frontend,technical,0.9,False,tool,1770
766,37041,data pipeline,technical,0.13,True,tool,1326
767,49297,frontend,technical,0.1,True,tool,679
768,12064,microservices,technical,0.65,False,tool,1243
769,49522,data pipeline,technical,0.66,False,tool,474
770,12512,cloud,technical,0.87,False,tool,668
771,45144,cloud,technical,0.85,False,tool,1386
772,40102,microservices,technical,0.7,False,tool,359
773,31031,frontend,technical,0.31,False,tool,1522
774,21180,testing,technical,0.3,False,tool,496
775,33413,data pipeline,technical,0.66,False,tool,1948
776,37096,cloud,technical,0.53,True,tool,1699
777,19739,cloud,technical,0.07,True,tool,650
778,3435,cloud,technical,0.73,True,tool,1848
779,89,backend,technical,0.19,True,tool,1692
780,966,api,technical,0.61,False,tool,1340
781,15448,data pipeline,technical,0.0,False,tool,1602
782,33363,microservices,technical,0.55,False,tool,1045
783,35731,data pipeline,technical,0.99,False,tool,30
784,18903,testing,technical,0.93,False,tool,872
785,32646,ci/cd,technical,0.43,False,tool,1898
786,37872,ci/cd,technical,0.67,True,tool,1283
787,9133,microservices,technical,0.73,False,tool,1444
788,49339,data pipeline,technical,0.75,True,tool,372
789,43976,ml model,technical,0.24,True,tool,683
790,4997,data pipeline,technical,0.95,False,tool,852
791,34812,ci/cd,technical,0.94,False,tool,1452
792,18730,ci/cd,technical,0.27,False,tool,1659
793,36677,ml model,technical,0.25,False,tool,1561
794,46743,data pipeline,technical,0.2,True,tool,1451
795,13309,api,technical,0.96,False,tool,1255
796,35243,backend,technical,0.24,True,tool,924
797,46051,cloud,technical,0.59,True,tool,1300
798,10449,backend,technical,0.49,False,tool,1617
799,17548,ml model,technical,0.81,True,tool,351
800,40961,backend,technical,0.58,False,tool,1883
801,38479,frontend,technical,0.24,False,tool,1578
802,1876,ml model,technical,0.43,False,tool,1610
803,33600,testing,technical,0.84,True,tool,1657
804,33766,ci/cd,technical,0.36,False,tool,859
805,37638,cloud,technical,0.41,True,tool,476
806,32828,microservices,technical,0.53,True,tool,916
807,785,api,technical,0.27,True,tool,1000
808,49314,ci/cd,technical,0.8,False,tool,967
809,10008,testing,technical,0.03,True,tool,1767
810,36195,api,technical,0.97,False,tool,1345
811,6354,ci/cd,technical,0.16,True,tool,1102
812,21049,microservices,technical,0.21,False,tool,1403
813,9803,backend,technical,0.03,False,tool,1250
814,42291,testing,technical,0.58,False,tool,1348
815,30881,microservices,technical,0.45,False,tool,734
816,23093,data pipeline,technical,0.82,True,tool,1050
817,7923,api,technical,0.75,True,tool,297
818,49770,backend,technical,0.23,True,tool,388
819,2569,ml model,technical,0.11,True,tool,1726
820,48925,ci/cd,technical,0.19,False,tool,1054
821,48030,microservices,technical,0.33,False,tool,571
822,10971,microservices,technical,0.96,False,tool,1722
823,12014,cloud,technical,0.24,False,tool,227
824,42408,frontend,technical,0.95,False,tool,813
825,195,testing,technical,0.15,True,tool,1192
826,34876,data pipeline,technical,0.27,False,tool,430
827,8131,backend,technical,0.87,True,tool,467
828,41543,microservices,technical,0.55,True,tool,47
829,6645,microservices,technical,0.94,True,tool,546
830,41095,data pipeline,technical,1.0,True,tool,1897
831,40291,backend,technical,0.97,False,tool,248
832,9020,cloud,technical,0.61,False,tool,387
833,30579,backend,technical,0.47,False,tool,1359
834,39031,backend,technical,0.87,False,tool,857
835,36549,testing,technical,0.86,True,tool,173
836,401,testing,technical,0.23,False,tool,1435
837,37581,ml model,technical,0.33,False,tool,449
838,29064,microservices,technical,0.63,False,tool,1527
839,13846,data pipeline,technical,0.5,True,tool,935
840,19952,ml model,technical,0.38,False,tool,1693
841,40964,frontend,technical,0.05,True,tool,1254
842,9549,backend,technical,0.39,False,tool,932
843,5679,frontend,technical,0.92,True,tool,650
844,30735,frontend,technical,0.88,False,tool,1439
845,30415,data pipeline,technical,0.9,True,tool,1858
846,36939,ml model,technical,0.72,True,tool,369
847,14446,data pipeline,technical,0.14,True,tool,857
848,798,microservices,technical,0.05,True,tool,156
849,40671,ml model,technical,0.35,True,tool,1251
850,20270,backend,technical,0.71,False,tool,295
851,18220,api,technical,0.39,True,tool,812
852,5413,testing,technical,0.32,False,tool,1715
853,12511,ci/cd,technical,0.17,True,tool,168
854,10660,testing,technical,0.04,True,tool,504
855,6187,microservices,technical,0.68,False,tool,1772
856,42712,cloud,technical,0.65,False,tool,862
857,26310,cloud,technical,0.35,False,tool,1756
858,24977,backend,technical,0.43,False,tool,330
859,12276,frontend,technical,0.49,True,tool,1860
860,37630,frontend,technical,0.73,True,tool,1428
861,37241,ml model,technical,0.55,True,tool,139
862,22210,testing,technical,0.57,False,tool,1894
863,40831,frontend,technical,0.98,True,tool,1289
864,45753,data pipeline,technical,0.31,False,tool,1076
865,38905,cloud,technical,0.49,True,tool,1708
866,15322,testing,technical,0.71,False,tool,1214
867,44110,cloud,technical,0.97,False,tool,427
868,38510,ml model,technical,0.97,False,tool,1670
869,1328,backend,technical,0.21,False,tool,444
870,290,frontend,technical,0.38,False,tool,1566
871,37490,api,technical,0.04,False,tool,1816
872,14452,backend,technical,0.93,True,tool,1918
873,19386,microservices,technical,0.35,False,tool,407
874,49393,cloud,technical,0.9,False,tool,1065
875,1940,cloud,technical,0.63,False,tool,431
876,22773,ml model,technical,0.63,True,tool,1590
877,31817,microservices,technical,0.38,True,tool,1019
878,49868,data pipeline,technical,0.44,False,tool,1374
879,14048,ci/cd,technical,0.5,False,tool,1635
880,7855,frontend,technical,0.32,True,tool,1111
881,21191,microservices,technical,0.39,True,tool,1417
882,20168,api,technical,0.52,False,tool,1191
883,42938,backend,technical,0.8,True,tool,1283
884,36715,microservices,technical,0.06,True,tool,1208
885,44647,api,technical,0.25,True,tool,1316
886,16565,microservices,technical,0.27,False,tool,1253
887,6250,api,technical,0.88,False,tool,1567
888,32388,microservices,technical,0.01,False,tool,523
889,47835,microservices,technical,0.62,False,tool,1368
890,36370,data pipeline,technical,0.41,False,tool,1113
891,47395,data pipeline,technical,0.2,False,tool,425
892,31096,ci/cd,technical,0.3,False,tool,1694
893,16957,ml model,technical,0.66,False,tool,137
894,25249,frontend,technical,0.8,True,tool,1708
895,5568,ci/cd,technical,0.73,False,tool,751
896,45532,backend,technical,0.26,True,tool,787
897,375,frontend,technical,0.51,False,tool,257
898,45111,frontend,technical,0.75,False,tool,404
899,44005,cloud,technical,0.33,True,tool,373
900,22126,api,technical,0.84,True,tool,1986
901,43759,testing,technical,0.14,False,tool,76
902,12984,microservices,technical,0.87,True,tool,1092
903,47382,backend,technical,0.98,False,tool,152
904,9990,api,technical,0.71,False,tool,1251
905,47758,data pipeline,technical,0.11,True,tool,525
906,34667,backend,technical,0.16,False,tool,1170
907,38629,api,technical,0.45,False,tool,1938
908,3618,ci/cd,technical,0.76,True,tool,885
909,29042,cloud,technical,0.04,True,tool,1502
910,1595,cloud,technical,0.78,True,tool,1445
911,39495,frontend,technical,0.32,False,tool,1622
912,18574,backend,technical,0.25,False,tool,1931
913,25691,cloud,technical,0.35,True,tool,1714
914,44981,testing,technical,0.73,True,tool,1571
915,26427,api,technical,0.48,True,tool,68
916,26199,ml model,technical,0.18,True,tool,1954
917,1849,testing,technical,0.7,True,tool,1569
918,11950,backend,technical,0.09,True,tool,1280
919,40672,api,technical,0.02,False,tool,1121
920,17421,microservices,technical,0.61,True,tool,1944
921,20106,backend,technical,0.01,True,tool,517
922,4436,testing,technical,0.71,False,tool,344
923,37274,microservices,technical,0.6,False,tool,710
924,1631,data pipeline,technical,0.16,True,tool,1223
925,7971,api,technical,0.9,False,tool,727
926,46488,ci/cd,technical,0.45,False,tool,35
927,5870,data pipeline,technical,0.98,False,tool,35
928,9382,frontend,technical,0.35,False,tool,1316
929,28590,testing,technical,0.96,False,tool,973
930,40472,cloud,technical,0.84,False,tool,842
931,31356,microservices,technical,0.52,False,tool,1265
