config_id,role_id,skill_weight,experience_weight,keyword_weight,structure_weight,soft_skill_weight,industry_alignment_weight,version,last_updated
365,951,0.72,0.58,0.42,0.37,0.05,0.36,v1,2026-02-19
366,209,0.1,0.05,0.76,0.74,0.4,0.88,v1,2026-02-19
367,328,0.58,0.24,0.31,0.42,0.81,0.05,v1,2026-02-19
368,497,0.26,0.37,0.6,0.76,0.26,0.56,v1,2026-02-19
369,110,0.0,0.94,0.81,0.19,0.33,0.08,v1,2026-02-19
370,810,0.26,0.46,0.94,0.62,0.18,0.77,v1,2026-02-19
371,992,0.35,0.78,0.62,0.88,0.04,0.13,v1,2026-02-19
372,923,0.83,0.91,0.9,0.13,0.73,0.87,v1,2026-02-19
373,553,0.82,0.89,0.24,0.73,0.52,0.94,v1,2026-02-19
374,568,0.51,0.31,0.86,0.82,0.26,0.68,v1,2026-02-19
375,525,0.04,0.38,0.42,0.42,0.99,0.15,v1,2026-02-19
376,646,0.59,0.82,0.69,0.34,0.01,0.31,v1,2026-02-19
377,224,0.26,1.0,0.73,0.39,0.26,0.62,v1,2026-02-19
378,404,0.8,0.72,0.01,0.16,0.77,0.96,v1,2026-02-19
379,222,0.42,0.76,0.46,0.74,0.84,0.05,v1,2026-02-19
380,850,0.84,0.5,0.99,0.76,0.23,0.16,v1,2026-02-19
381,738,0.85,0.64,0.89,0.49,0.04,0.08,v1,2026-02-19
382,190,0.03,0.45,0.27,0.17,0.64,0.25,v1,2026-02-19
383,547,0.61,0.62,0.3,0.82,0.36,0.4,v1,2026-02-19
384,233,0.51,0.83,0.14,0.3,0.93,0.27,v1,2026-02-19
385,330,0.9,0.69,0.72,0.66,0.33,0.18,v1,2026-02-19
386,946,0.48,0.18,0.11,0.62,0.31,0.34,v1,2026-02-19
387,60,0.98,0.51,0.0,0.72,0.91,0.6,v1,2026-02-19
388,245,0.65,0.62,0.31,0.22,0.0,0.65,v1,2026-02-19
389,206,0.26,0.7,0.4,0.69,0.14,0.72,v1,2026-02-19
390,268,0.08,0.25,0.92,0.82,0.08,0.6,v1,2026-02-19
391,999,0.97,0.22,0.65,0.11,0.78,0.27,v1,2026-02-19
392,712,0.72,0.71,0.5,0.39,0.96,0.97,v1,2026-02-19
393,443,0.44,0.02,0.8,0.97,0.92,0.26,v1,2026-02-19
394,323,0.66,0.5,0.22,0.04,0.91,0.37,v1,2026-02-19
395,907,0.76,0.8,0.13,0.56,0.8,0.68,v1,2026-02-19
396,948,0.78,0.72,0.45,0.13,0.74,0.67,v1,2026-02-19
397,519,0.79,0.37,0.33,0.14,0.44,0.84,v1,2026-02-19
398,261,0.48,0.66,0.41,0.92,0.88,0.06,v1,2026-02-19
399,962,0.11,0.83,0.01,0.08,0.67,0.59,v1,2026-02-19
400,765,0.43,0.5,0.81,0.66,0.96,0.72,v1,2026-02-19
401,269,0.07,0.49,0.27,0.86,0.4,0.65,v1,2026-02-19
402,339,0.66,0.17,1.0,0.79,0.17,0.85,v1,2026-02-19
403,868,0.47,0.7,0.9,0.71,0.86,0.19,v1,2026-02-19
404,138,0.47,0.54,0.1,0.27,0.65,0.01,v1,2026-02-19
405,534,0.31,0.71,0.72,0.03,0.38,0.62,v1,2026-02-19
406,371,0.93,0.58,0.42,0.23,0.81,0.64,v1,2026-02-19
407,229,0.54,0.82,0.85,0.18,0.54,0.71,v1,2026-02-19
408,474,0.92,0.47,0.11,0.72,0.35,0.36,v1,2026-02-19
409,636,0.83,0.67,0.85,0.44,0.33,0.36,v1,2026-02-19
410,591,0.25,0.57,0.15,0.22,0.54,0.18,v1,2026-02-19
411,710,0.94,0.98,0.1,0.08,0.08,0.85,v1,2026-02-19
412,398,0.75,0.41,0.12,0.41,0.46,0.8,v1,2026-02-19
413,704,0.37,0.8,0.81,0.1,0.16,0.58,v1,2026-02-19
414,885,0.31,0.14,1.0,0.65,0.61,0.99,v1,2026-02-19
415,20,0.92,0.98,0.87,0.4,0.26,0.69,v1,2026-02-19
416,403,0.97,0.71,0.14,0.0,0.14,0.58,v1,2026-02-19
417,206,0.46,0.86,0.18,0.92,0.13,0.09,v1,2026-02-19
418,248,0.92,0.12,0.81,0.94,0.82,0.03,v1,2026-02-19
419,413,0.5,0.67,0.6,0.58,0.22,0.57,v1,2026-02-19
420,63,0.22,0.49,0.16,0.69,0.49,0.04,v1,2026-02-19
421,219,0.02,0.27,0.36,0.84,0.34,0.99,v1,2026-02-19
422,798,0.26,0.75,0.98,0.32,0.02,0.7,v1,2026-02-19
423,586,0.48,0.36,0.33,0.73,0.88,0.48,v1,2026-02-19
424,359,0.23,0.87,0.24,0.74,0.25,0.25,v1,2026-02-19
425,70,0.45,0.53,0.37,0.32,0.19,0.71,v1,2026-02-19
426,712,0.57,0.89,0.52,0.12,0.19,0.99,v1,2026-02-19
427,355,0.61,0.29,0.67,0.35,0.55,0.03,v1,2026-02-19
428,540,0.12,0.94,0.86,0.52,0.43,0.28,v1,2026-02-19
429,44,0.36,0.73,0.54,0.15,0.18,0.63,v1,2026-02-19
430,573,0.86,0.07,0.13,0.79,0.28,0.59,v1,2026-02-19
431,732,0.08,0.46,0.86,0.31,0.76,0.79,v1,2026-02-19
432,663,0.78,0.34,0.79,0.62,0.63,0.9,v1,2026-02-19
433,124,0.19,0.01,0.74,0.22,0.52,0.44,v1,2026-02-19
434,409,0.83,0.36,0.62,0.13,0.51,0.57,v1,2026-02-19
435,274,0.0,0.35,0.95,0.58,0.81,0.39,v1,2026-02-19
436,973,0.31,0.96,0.68,0.84,0.09,0.81,v1,2026-02-19
437,882,0.73,0.08,0.12,0.93,0.98,0.11,v1,2026-02-19
438,812,0.96,0.2,0.38,0.64,0.78,0.99,v1,2026-02-19
439,193,0.3,0.07,0.92,0.47,0.78,0.3,v1,2026-02-19
440,431,0.06,0.63,0.02,0.41,0.14,0.26,v1,2026-02-19
441,296,0.34,0.11,0.61,0.22,0.27,0.9,v1,2026-02-19
442,958,0.77,0.89,0.16,0.9,0.57,0.59,v1,2026-02-19
443,786,0.46,0.14,0.06,0.01,0.09,0.12,v1,2026-02-19
444,398,0.92,0.1,0.21,0.2,0.47,0.38,v1,2026-02-19
445,852,0.67,0.11,0.95,0.27,0.04,0.94,v1,2026-02-19
446,747,0.23,0.14,0.61,0.86,0.57,0.48,v1,2026-02-19
447,133,0.24,0.4,0.77,0.03,0.29,0.62,v1,2026-02-19
448,577,0.1,0.46,0.59,0.99,0.59,0.55,v1,2026-02-19
449,121,0.8,0.4,0.13,0.83,0.43,0.02,v1,2026-02-19
450,137,0.93,0.34,0.1,0.81,0.82,0.52,v1,2026-02-19
451,674,0.96,0.63,0.15,0.22,0.86,0.97,v1,2026-02-19
452,371,0.32,0.68,0.92,0.21,0.16,0.27,v1,2026-02-19
453,84,0.1,0.01,0.69,0.39,0.14,0.89,v1,2026-02-19
454,978,0.8,0.13,0.89,0.39,0.53,0.52,v1,2026-02-19
455,777,0.76,0.16,0.78,0.88,0.9,0.25,v1,2026-02-19
456,905,0.13,0.05,0.1,0.47,0.1,0.22,v1,2026-02-19
457,612,0.93,0.68,0.49,0.6,0.45,0.01,v1,2026-02-19
458,104,0.91,0.23,0.83,0.75,0.04,0.56,v1,2026-02-19
459,881,0.49,0.89,0.52,0.5,0.05,0.97,v1,2026-02-19
460,596,0.64,0.69,0.03,0.1,1.0,0.09,v1,2026-02-19
461,840,0.17,0.74,0.28,0.56,0.57,0.76,v1,2026-02-19
462,57,0.14,0.88,0.85,0.77,0.58,0.53,v1,2026-02-19
463,858,0.46,0.8,0.36,0.26,0.02,0.89,v1,2026-02-19
464,572,0.97,0.23,0.62,0.94,0.15,0.76,v1,2026-02-19
465,622,0.83,0.79,0.35,0.9,0.15,0.68,v1,2026-02-19
466,654,0.02,0.37,0.1,0.02,0.65,0.48,v1,2026-02-19
467,463,0.52,0.62,0.37,0.45,0.87,0.92,v1,2026-02-19
468,625,0.74,0.23,0.39,0.9,0.14,0.43,v1,2026-02-19
469,692,0.43,0.8,0.3,0.36,0.87,0.45,v1,2026-02-19
470,310,0.21,0.85,0.43,0.89,0.35,0.61,v1,2026-02-19
471,578,0.18,0.9,0.09,0.43,0.94,0.91,v1,2026-02-19
472,191,0.46,0.19,0.58,0.64,0.66,0.77,v1,2026-02-19
473,580,0.27,0.64,0.44,0.1,0.5,0.06,v1,2026-02-19
474,290,0.67,0.06,0.87,0.22,0.65,0.2,v1,2026-02-19
475,950,0.81,0.27,0.47,0.74,0.81,0.21,v1,2026-02-19
476,82,0.79,0.15,0.14,0.62,0.29,0.51,v1,2026-02-19
477,195,0.86,0.49,0.68,0.45,0.83,0.69,v1,2026-02-19
478,14,0.8,0.76,0.8,0.92,0.76,0.69,v1,2026-02-19
479,938,0.28,0.02,0.55,0.13,0.92,0.02,v1,2026-02-19
480,347,0.6,0.98,0.98,0.18,0.7,0.8,v1,2026-02-19
481,961,0.54,0.15,0.29,0.04,0.65,0.03,v1,2026-02-19
482,19,0.9,0.38,0.36,0.4,0.38,0.26,v1,2026-02-19
483,492,0.57,0.77,0.25,0.48,0.12,0.47,v1,2026-02-19
484,135,0.37,0.8,0.36,0.64,0.37,0.99,v1,2026-02-19
485,646,0.76,0.06,0.91,0.27,0.11,0.07,v1,2026-02-19
486,947,0.34,0.39,0.31,0.17,0.71,0.64,v1,2026-02-19
487,58,0.43,0.5,0.55,0.08,0.67,0.49,v1,2026-02-19
488,936,0.65,0.23,0.12,0.44,0.28,0.28,v1,2026-02-19
489,987,0.92,0.77,0.42,0.24,0.97,0.92,v1,2026-02-19
490,675,0.43,0.48,0.85,0.13,0.75,0.64,v1,2026-02-19
491,390,0.19,0.1,0.73,0.24,0.01,0.85,v1,2026-02-19
492,61,0.6,0.64,0.53,0.64,0.45,0.84,v1,2026-02-19
493,998,0.99,0.34,0.23,0.01,0.23,0.38,v1,2026-02-19
494,168,0.94,0.03,0.31,0.93,0.98,0.36,v1,2026-02-19
495,923,0.9,0.8,0.03,0.62,0.82,0.24,v1,2026-02-19
496,271,0.74,0.07,0.03,0.76,0.05,0.3,v1,2026-02-19
497,986,0.77,0.19,0.85,0.43,0.2,0.05,v1,2026-02-19
498,932,0.72,0.84,0.38,0.28,0.73,0.88,v1,2026-02-19
499,178,0.11,0.66,0.87,0.38,0.45,0.14,v1,2026-02-19
500,707,0.51,0.64,0.93,0.37,0.9,1.0,v1,2026-02-19
501,102,0.99,0.1,0.58,0.45,0.92,0.18,v1,2026-02-19
502,289,0.93,0.92,0.52,0.17,0.49,0.42,v1,2026-02-19
503,50,0.2,0.43,0.37,0.23,0.42,0.28,v1,2026-02-19
504,237,0.85,0.49,0.22,0.84,0.76,0.78,v1,2026-02-19
505,634,0.26,0.05,0.75,0.61,0.95,0.01,v1,2026-02-19
506,992,0.12,0.9,0.36,0.19,0.96,0.03,v1,2026-02-19
507,373,0.21,0.22,0.82,0.8,0.56,0.39,v1,2026-02-19
508,564,0.39,0.09,0.33,0.94,0.88,0.62,v1,2026-02-19
509,680,0.25,0.73,0.34,0.32,0.11,0.51,v1,2026-02-19
510,378,0.15,0.11,0.84,0.14,0.22,0.09,v1,2026-02-19
511,172,0.88,0.31,0.8,0.42,0.3,0.25,v1,2026-02-19
512,169,0.6,0.94,0.3,0.19,0.68,0.64,v1,2026-02-19
513,126,0.33,0.35,0.97,0.51,0.16,0.23,v1,2026-02-19
514,652,0.26,0.5,0.89,0.09,0.25,0.76,v1,2026-02-19
515,458,0.92,0.7,0.37,0.99,0.63,1.0,v1,2026-02-19
516,655,0.5,0.97,0.7,0.36,0.68,0.62,v1,2026-02-19
517,759,0.44,0.52,0.89,0.23,0.19,0.05,v1,2026-02-19
518,693,0.02,0.51,0.19,0.45,0.63,0.07,v1,2026-02-19
519,946,0.55,0.44,0.61,0.84,0.54,0.05,v1,2026-02-19
520,984,0.53,0.71,0.86,0.54,0.4,0.94,v1,2026-02-19
521,665,0.37,0.09,0.84,0.41,0.81,0.13,v1,2026-02-19
522,803,0.8,0.38,0.9,0.75,0.4,0.3,v1,2026-02-19
523,935,0.43,0.14,0.88,0.61,0.07,0.65,v1,2026-02-19
524,994,0.46,0.5,0.78,0.6,0.23,0.44,v1,2026-02-19
525,642,0.5,0.15,0.69,0.75,0.81,0.5,v1,2026-02-19
526,58,0.37,0.29,0.55,0.27,0.73,0.66,v1,2026-02-19
527,956,0.96,0.7,0.02,0.99,0.01,0.76,v1,2026-02-19
528,707,0.56,0.68,0.15,0.73,0.35,0.53,v1,2026-02-19
529,877,0.6,0.28,0.26,0.85,0.58,0.48,v1,2026-02-19
530,982,0.7,0.86,0.4,0.37,0.69,0.41,v1,2026-02-19
531,299,0.92,0.29,0.7,0.41,0.82,0.21,v1,2026-02-19
532,997,0.31,0.28,0.97,0.77,0.38,0.08,v1,2026-02-19
533,616,0.26,0.68,0.74,0.49,0.09,0.26,v1,2026-02-19
534,345,0.67,0.88,0.6,0.56,0.13,0.65,v1,2026-02-19
535,393,0.75,0.98,0.59,0.86,0.09,0.76,v1,2026-02-19
536,4,0.77,0.34,0.89,0.75,0.17,0.2,v1,2026-02-19
537,763,0.18,0.67,0.55,0.86,0.23,0.76,v1,2026-02-19
538,392,0.51,0.66,0.72,0.13,0.7,0.17,v1,2026-02-19
539,537,0.16,0.14,0.12,0.78,0.72,0.59,v1,2026-02-19
540,258,0.14,0.64,0.9,0.18,0.28,0.95,v1,2026-02-19
541,344,0.11,0.82,0.82,0.04,0.52,0.43,v1,2026-02-19
542,91,0.92,0.04,0.86,0.18,0.38,0.08,v1,2026-02-19
543,535,0.93,0.24,0.56,0.14,0.43,0.14,v1,2026-02-19
544,747,0.66,0.1,0.69,0.04,0.01,0.27,v1,2026-02-19
545,266,0.17,0.19,0.7,0.65,0.23,0.05,v1,2026-02-19
546,170,0.85,0.71,0.4,0.11,0.17,0.69,v1,2026-02-19
547,361,0.74,0.74,0.5,0.46,0.69,0.71,v1,2026-02-19
548,410,0.51,0.77,0.08,0.41,0.43,0.92,v1,2026-02-19
549,574,0.67,0.62,0.89,0.53,0.35,0.63,v1,2026-02-19
550,621,0.17,0.78,0.6,0.21,0.18,0.78,v1,2026-02-19
551,530,0.42,0.94,0.04,0.2,0.64,0.17,v1,2026-02-19
552,429,0.38,0.87,0.03,0.35,0.46,0.07,v1,2026-02-19
553,447,0.35,0.22,0.98,0.69,0.58,0.97,v1,2026-02-19
554,331,0.52,0.63,0.8,0.95,0.23,0.6,v1,2026-02-19
555,374,0.46,0.86,0.85,0.74,0.59,0.89,v1,2026-02-19
556,255,0.6,0.09,0.29,0.13,0.88,0.35,v1,2026-02-19
557,159,0.7,0.96,0.19,0.46,0.01,0.01,v1,2026-02-19
558,566,0.26,0.86,0.9,0.97,0.15,0.37,v1,2026-02-19
559,410,0.73,0.72,0.8,0.35,0.04,0.09,v1,2026-02-19
560,149,0.67,0.31,0.37,0.67,0.74,0.79,v1,2026-02-19
561,635,0.15,0.87,0.65,0.65,0.5,0.87,v1,2026-02-19
562,463,0.72,0.1,0.83,0.51,0.14,0.96,v1,2026-02-19
563,197,0.01,0.94,0.09,0.15,0.45,0.34,v1,2026-02-19
564,753,0.22,0.77,0.11,0.75,0.53,0.53,v1,2026-02-19
565,913,0.85,0.83,0.4,0.43,0.16,0.87,v1,2026-02-19
566,203,0.71,0.78,0.31,0.08,0.21,0.31,v1,2026-02-19
567,863,0.31,0.6,0.62,0.68,0.15,0.04,v1,2026-02-19
568,325,0.54,0.66,0.99,0.3,0.9,0.11,v1,2026-02-19
569,201,0.58,0.57,0.52,0.62,0.61,0.97,v1,2026-02-19
570,674,0.74,0.71,0.84,0.28,0.2,0.17,v1,2026-02-19
571,58,0.36,0.21,0.32,0.48,0.7,0.09,v1,2026-02-19
572,968,0.79,0.92,0.57,0.39,0.21,0.38,v1,2026-02-19
573,858,0.89,0.5,0.06,0.07,0.74,0.58,v1,2026-02-19
574,588,0.9,0.92,0.82,0.21,0.91,0.03,v1,2026-02-19
575,161,0.01,0.66,0.92,0.24,0.14,0.4,v1,2026-02-19
576,371,0.66,0.93,0.69,0.13,0.09,0.29,v1,2026-02-19
577,181,0.64,0.05,0.58,0.71,0.06,0.89,v1,2026-02-19
578,133,0.52,0.59,0.8,0.8,0.15,0.17,v1,2026-02-19
579,177,0.94,0.44,0.95,0.65,0.03,0.18,v1,2026-02-19
580,415,0.09,0.4,0.59,0.67,0.38,0.78,v1,2026-02-19
581,645,0.16,0.66,0.06,0.46,0.25,0.63,v1,2026-02-19
582,81,0.86,0.53,0.76,0.51,0.37,0.05,v1,2026-02-19
583,333,0.98,0.52,0.36,0.51,0.94,0.56,v1,2026-02-19
584,805,0.82,0.32,0.36,0.56,0.9,0.61,v1,2026-02-19
585,305,0.8,0.6,0.36,0.72,0.63,0.6,v1,2026-02-19
586,890,0.37,0.18,0.83,0.28,0.42,0.64,v1,2026-02-19
587,948,0.33,0.29,0.63,0.33,0.31,0.65,v1,2026-02-19
588,461,0.17,0.57,0.52,0.16,0.16,0.25,v1,2026-02-19
589,993,0.49,0.95,0.19,0.92,0.4,0.88,v1,2026-02-19
590,613,0.05,0.88,0.84,0.31,0.14,0.71,v1,2026-02-19
591,730,0.34,0.9,0.87,0.35,0.33,0.47,v1,2026-02-19
592,154,0.92,0.44,0.84,0.6,0.56,0.46,v1,2026-02-19
593,294,0.4,0.16,0.79,0.64,0.62,0.07,v1,2026-02-19
594,612,0.51,0.41,0.96,0.11,0.2,0.79,v1,2026-02-19
595,263,0.07,0.78,0.22,0.15,0.48,0.25,v1,2026-02-19
596,979,0.71,0.27,0.89,0.12,0.58,0.11,v1,2026-02-19
597,492,0.94,0.34,0.91,0.41,0.77,0.37,v1,2026-02-19
598,274,0.18,0.24,0.65,0.71,0.27,0.46,v1,2026-02-19
599,125,0.52,0.69,0.15,0.4,0.31,0.85,v1,2026-02-19
600,385,0.87,0.11,0.94,0.93,0.28,0.74,v1,2026-02-19
601,783,0.71,0.24,0.93,0.58,0.7,0.85,v1,2026-02-19
602,826,0.72,0.68,0.35,0.45,0.14,0.15,v1,2026-02-19
603,747,0.01,0.65,0.03,0.12,0.18,0.01,v1,2026-02-19
604,270,0.54,0.64,0.26,0.97,0.26,0.27,v1,2026-02-19
605,371,0.73,0.03,0.58,0.17,0.16,1.0,v1,2026-02-19
606,660,0.04,0.14,0.04,0.31,0.67,0.12,v1,2026-02-19
607,256,0.44,0.73,0.18,0.13,0.3,0.08,v1,2026-02-19
608,523,0.03,0.65,0.28,0.48,0.08,0.0,v1,2026-02-19
609,541,0.42,0.46,0.35,0.44,0.22,0.86,v1,2026-02-19
610,530,0.86,0.93,0.43,0.85,0.8,0.28,v1,2026-02-19
611,766,0.19,0.48,0.16,0.19,0.56,0.86,v1,2026-02-19
612,832,0.72,0.11,0.04,0.68,0.91,0.18,v1,2026-02-19
613,577,0.86,0.29,0.38,0.63,0.92,0.68,v1,2026-02-19
614,633,0.22,0.17,0.92,0.96,0.13,0.87,v1,2026-02-19
615,417,0.35,0.21,0.72,0.47,0.24,0.41,v1,2026-02-19
616,507,0.15,0.13,0.99,0.58,0.06,0.61,v1,2026-02-19
617,76,0.81,0.87,0.58,0.27,0.05,0.51,v1,2026-02-19
618,786,0.83,0.36,0.96,0.96,0.98,0.3,v1,2026-02-19
619,63,0.95,0.92,0.38,0.84,0.99,0.23,v1,2026-02-19
620,742,0.23,0.45,0.86,0.47,0.93,0.89,v1,2026-02-19
621,475,0.5,0.26,0.31,0.63,0.15,0.95,v1,2026-02-19
622,988,0.73,0.32,0.7,0.44,0.09,0.84,v1,2026-02-19
623,443,0.37,1.0,0.71,0.48,0.85,0.46,v1,2026-02-19
624,503,0.07,0.39,0.44,0.02,0.13,0.54,v1,2026-02-19
625,114,0.8,0.42,0.52,0.95,0.18,0.73,v1,2026-02-19
626,591,0.54,0.98,0.83,0.27,0.66,0.18,v1,2026-02-19
627,136,0.32,0.47,0.57,0.75,0.55,0.14,v1,2026-02-19
628,555,0.69,0.88,0.85,0.55,0.82,0.86,v1,2026-02-19
629,543,0.51,0.06,0.02,0.45,0.57,0.35,v1,2026-02-19
630,734,0.8,0.27,0.52,0.03,0.62,0.23,v1,2026-02-19
631,658,0.45,0.24,0.76,0.92,0.47,0.19,v1,2026-02-19
632,291,0.37,0.48,0.2,0.67,0.46,0.86,v1,2026-02-19
633,769,0.5,0.11,0.77,0.96,0.14,0.78,v1,2026-02-19
634,505,0.77,0.86,0.89,0.89,0.47,0.97,v1,2026-02-19
635,81,0.1,0.18,0.04,0.84,0.44,0.28,v1,2026-02-19
636,323,0.68,0.26,0.09,0.9,0.83,0.14,v1,2026-02-19
637,619,0.4,1.0,0.93,0.22,0.27,0.94,v1,2026-02-19
638,391,0.6,0.93,0.09,0.59,0.31,0.82,v1,2026-02-19
639,744,0.96,0.27,0.83,0.72,0.42,0.33,v1,2026-02-19
640,434,0.02,0.28,0.74,0.86,0.94,0.15,v1,2026-02-19
641,651,0.68,0.76,0.48,0.76,0.7,0.55,v1,2026-02-19
642,123,0.02,0.9,0.21,0.07,0.23,0.51,v1,2026-02-19
643,29,0.85,1.0,0.71,0.38,0.66,0.68,v1,2026-02-19
644,155,0.09,0.57,0.56,0.84,0.44,0.01,v1,2026-02-19
645,163,0.16,0.19,0.09,0.79,0.5,0.21,v1,2026-02-19
646,229,0.75,0.27,0.51,0.66,0.83,0.45,v1,2026-02-19
647,338,0.69,0.81,0.78,0.79,0.84,0.57,v1,2026-02-19
648,73,0.55,0.59,0.75,0.66,0.02,0.16,v1,2026-02-19
649,714,0.91,0.06,0.44,0.05,0.64,0.95,v1,2026-02-19
650,879,0.79,0.94,0.58,0.11,0.51,0.43,v1,2026-02-19
651,29,0.95,0.27,0.24,0.08,0.99,0.79,v1,2026-02-19
652,590,0.57,0.23,0.85,0.09,0.93,0.36,v1,2026-02-19
653,561,0.02,0.67,0.67,0.04,0.57,0.95,v1,2026-02-19
654,892,0.92,0.53,0.72,0.76,0.54,0.68,v1,2026-02-19
655,469,0.21,0.35,0.53,0.27,0.46,0.93,v1,2026-02-19
656,995,0.98,0.46,0.16,0.07,0.01,0.86,v1,2026-02-19
657,796,0.4,0.28,0.63,0.04,0.63,0.11,v1,2026-02-19
658,957,0.32,0.27,0.75,0.77,0.6,0.76,v1,2026-02-19
659,870,0.14,0.33,0.28,0.03,0.85,0.93,v1,2026-02-19
660,607,0.57,0.21,0.87,0.51,0.03,0.63,v1,2026-02-19
661,634,0.58,0.54,0.73,0.28,0.48,0.71,v1,2026-02-19
662,749,0.68,0.89,0.39,0.44,0.53,0.93,v1,2026-02-19
663,805,0.53,0.95,0.53,0.55,0.61,0.52,v1,2026-02-19
664,433,0.28,0.32,0.35,0.12,0.06,0.73,v1,2026-02-19
665,391,0.52,0.31,0.15,0.69,0.73,0.76,v1,2026-02-19
666,21,0.11,0.05,0.01,0.48,0.17,0.72,v1,2026-02-19
667,717,0.45,0.48,0.7,0.37,0.2,0.71,v1,2026-02-19
668,189,0.7,0.64,0.09,0.69,0.21,0.06,v1,2026-02-19
669,991,0.65,0.55,0.56,0.14,0.51,0.33,v1,2026-02-19
670,429,0.93,0.5,0.77,0.39,0.52,0.08,v1,2026-02-19
671,267,0.62,0.17,0.13,0.29,0.51,0.97,v1,2026-02-19
672,450,0.11,0.98,0.98,0.6,0.59,0.72,v1,2026-02-19
673,981,0.17,0.8,0.7,0.84,0.8,0.81,v1,2026-02-19
674,604,0.57,0.06,0.82,0.52,0.87,0.61,v1,2026-02-19
675,52,0.18,0.78,0.37,0.97,0.23,0.33,v1,2026-02-19
676,725,0.67,0.08,0.29,0.49,0.44,0.48,v1,2026-02-19
677,503,0.7,0.9,0.89,0.34,0.11,0.42,v1,2026-02-19
678,955,0.33,0.9,0.5,0.05,0.91,0.22,v1,2026-02-19
679,965,0.12,0.23,0.96,0.3,0.61,0.66,v1,2026-02-19
680,609,0.95,0.13,0.63,0.38,0.4,0.87,v1,2026-02-19
681,414,0.02,0.5,0.89,0.09,0.81,0.29,v1,2026-02-19
682,813,0.16,0.22,0.1,0.04,0.37,0.63,v1,2026-02-19
683,545,0.02,0.63,0.5,0.54,0.06,0.23,v1,2026-02-19
684,356,0.78,0.73,0.02,0.76,0.29,0.08,v1,2026-02-19
685,35,0.39,0.55,0.61,0.45,0.3,0.72,v1,2026-02-19
686,382,0.31,0.18,0.37,0.5,0.41,0.23,v1,2026-02-19
687,558,0.12,0.23,0.17,0.38,0.42,0.82,v1,2026-02-19
688,924,0.79,0.89,0.88,0.67,0.76,0.75,v1,2026-02-19
689,376,0.05,0.31,0.68,0.57,0.24,0.4,v1,2026-02-19
690,144,0.84,0.84,0.43,0.68,0.9,0.33,v1,2026-02-19
691,673,0.12,0.47,0.68,0.19,0.67,0.42,v1,2026-02-19
692,518,0.32,0.03,0.32,0.86,0.7,0.26,v1,2026-02-19
693,452,0.43,0.13,0.6,0.53,0.02,0.44,v1,2026-02-19
694,887,0.46,0.65,0.99,0.96,0.57,0.07,v1,2026-02-19
695,800,0.22,0.43,0.99,0.0,0.11,0.82,v1,2026-02-19
696,128,0.98,0.4,0.13,0.14,0.93,0.36,v1,2026-02-19
697,93,0.06,0.13,0.55,0.02,0.0,0.8,v1,2026-02-19
698,0,0.22,0.16,0.12,0.76,0.71,0.27,v1,2026-02-19
699,972,0.84,0.52,0.13,0.61,0.73,0.73,v1,2026-02-19
700,759,0.88,0.32,0.32,0.5,0.89,0.15,v1,2026-02-19
701,148,0.93,0.09,0.22,0.93,0.57,0.16,v1,2026-02-19
702,740,0.73,0.68,0.32,0.22,0.76,0.04,v1,2026-02-19
703,854,0.71,0.37,0.13,0.08,0.0,0.83,v1,2026-02-19
704,232,0.58,0.55,0.45,0.71,0.38,0.58,v1,2026-02-19
705,549,0.52,0.35,0.95,0.99,0.5,0.92,v1,2026-02-19
706,448,0.39,0.73,0.6,0.89,0.09,0.34,v1,2026-02-19
707,931,0.78,0.65,0.44,0.52,0.77,0.23,v1,2026-02-19
708,325,0.46,0.01,0.23,0.79,0.79,0.44,v1,2026-02-19
709,334,0.85,0.37,0.26,0.27,0.18,0.13,v1,2026-02-19
710,294,0.43,0.22,0.11,0.11,0.37,0.81,v1,2026-02-19
711,524,0.03,0.6,0.17,0.56,0.26,0.21,v1,2026-02-19
712,881,0.75,0.94,0.09,0.73,0.87,0.37,v1,2026-02-19
713,121,0.3,0.43,0.7,0.33,0.3,0.31,v1,2026-02-19
714,150,0.99,0.94,0.59,0.76,0.13,0.35,v1,2026-02-19
715,437,0.55,0.85,0.87,0.65,0.01,0.71,v1,2026-02-19
716,515,0.35,0.88,0.56,0.34,0.06,0.41,v1,2026-02-19
717,664,0.81,0.6,0.28,0.84,0.1,0.36,v1,2026-02-19
718,807,0.98,0.28,0.0,0.72,0.26,0.45,v1,2026-02-19
719,892,0.82,0.68,0.22,0.98,0.13,0.1,v1,2026-02-19
720,494,0.78,0.02,0.03,0.01,0.7,0.11,v1,2026-02-19
721,420,0.14,0.78,0.06,0.68,0.04,0.88,v1,2026-02-19
722,523,0.32,0.37,0.59,0.6,0.16,0.03,v1,2026-02-19
723,272,0.24,0.35,0.25,0.14,1.0,0.65,v1,2026-02-19
724,989,0.18,0.91,0.77,0.95,0.69,0.1,v1,2026-02-19
725,859,0.02,0.78,0.43,0.09,0.83,0.72,v1,2026-02-19
726,814,0.17,0.56,0.42,0.88,0.08,0.19,v1,2026-02-19
727,560,0.21,0.69,0.11,0.47,0.87,0.97,v1,2026-02-19
728,990,0.53,0.25,0.79,0.9,0.55,0.5,v1,2026-02-19
729,465,0.71,0.44,0.18,0.32,0.21,0.94,v1,2026-02-19
730,365,0.18,0.98,0.82,0.3,0.55,0.18,v1,2026-02-19
