trend_id,skill_id,year,quarter,global_job_postings_count,india_job_postings_count,salary_average,growth_rate_percent,demand_score_normalized,industry_sector,source
376,773,2023,2,16770,25338,1162509,0.39,0.74,IT,LinkedIn
377,825,2024,1,6209,1140,1208337,6.88,0.14,IT,LinkedIn
378,341,2019,2,43150,26540,1144817,16.55,0.75,IT,LinkedIn
379,960,2019,4,46073,26338,1482008,5.8,0.46,IT,LinkedIn
380,800,2022,3,39002,19578,1342877,17.88,0.39,IT,LinkedIn
381,154,2021,4,46769,6307,2392201,13.04,0.87,IT,LinkedIn
382,670,2021,2,20109,590,538960,-0.83,0.7,IT,LinkedIn
383,85,2021,3,4207,10766,712058,20.24,0.33,IT,LinkedIn
384,739,2020,1,32831,20778,2069709,11.08,0.1,IT,LinkedIn
385,59,2019,3,7216,15712,2134601,-4.95,0.14,IT,LinkedIn
386,783,2025,1,49055,20039,1675018,22.73,0.73,IT,LinkedIn
387,72,2021,3,26849,12017,2242036,6.97,0.4,IT,LinkedIn
388,931,2024,2,10362,16752,1220873,9.95,0.59,IT,LinkedIn
389,173,2025,1,8919,18266,1675307,19.06,0.42,IT,LinkedIn
390,591,2025,3,24852,26194,2075486,-4.9,0.67,IT,LinkedIn
391,291,2023,1,6465,14467,1773624,20.94,0.72,IT,LinkedIn
392,117,2020,1,28165,1209,2252708,14.08,0.86,IT,LinkedIn
393,523,2019,2,32386,9765,1013854,16.43,0.36,IT,LinkedIn
394,804,2019,3,35411,22493,1081925,18.01,0.37,IT,LinkedIn
395,800,2019,3,31322,17046,1268982,15.51,0.67,IT,LinkedIn
396,649,2024,2,43405,4218,2470890,8.89,0.67,IT,LinkedIn
397,904,2019,4,45060,4425,1510645,13.05,0.45,IT,LinkedIn
398,314,2021,4,8786,26520,1632045,7.19,0.03,IT,LinkedIn
399,876,2021,2,48770,26307,1154118,9.52,0.86,IT,LinkedIn
400,530,2020,4,40793,23896,1428354,-1.09,0.87,IT,LinkedIn
401,494,2023,3,45272,20819,1356744,8.4,0.25,IT,LinkedIn
402,1,2025,3,43932,27868,1481894,15.72,0.93,IT,LinkedIn
403,244,2025,1,45352,1853,1187610,-1.1,0.9,IT,LinkedIn
404,472,2022,2,24863,15876,405014,18.77,0.77,IT,LinkedIn
405,230,2025,2,23878,15486,1749413,-1.84,0.22,IT,LinkedIn
406,383,2022,3,41661,10535,645568,19.64,0.46,IT,LinkedIn
407,514,2025,2,16285,9803,1007480,22.65,0.43,IT,LinkedIn
408,247,2022,3,9457,29375,1738529,-1.22,0.57,IT,LinkedIn
409,403,2019,3,15822,11844,773169,19.5,0.12,IT,LinkedIn
410,742,2024,1,35814,10485,1833612,19.3,0.65,IT,LinkedIn
411,389,2019,4,39004,14432,618169,1.68,0.48,IT,LinkedIn
412,694,2024,2,40093,24931,801113,21.0,0.81,IT,LinkedIn
413,612,2021,1,3630,21097,1920514,2.91,0.26,IT,LinkedIn
414,462,2024,2,45523,24665,642559,15.06,0.03,IT,LinkedIn
415,822,2019,4,9422,8942,1852358,17.31,0.92,IT,LinkedIn
416,593,2024,2,28703,7179,2247549,20.23,0.7,IT,LinkedIn
417,800,2023,1,15482,24437,1442154,-2.14,0.92,IT,LinkedIn
418,644,2021,2,30590,29925,2442038,12.26,0.63,IT,LinkedIn
419,902,2024,3,39276,7300,1830485,16.95,0.31,IT,LinkedIn
420,314,2020,3,14619,23604,1565802,9.69,0.51,IT,LinkedIn
421,572,2019,1,37231,645,810949,5.3,0.68,IT,LinkedIn
422,997,2020,3,33888,4593,1262384,9.49,0.46,IT,LinkedIn
423,425,2022,3,41317,1046,2196261,18.13,0.53,IT,LinkedIn
424,472,2019,4,45183,16198,640377,9.53,0.72,IT,LinkedIn
425,228,2020,1,30610,3813,1915965,24.07,0.63,IT,LinkedIn
426,624,2022,3,23221,2524,1633720,5.57,0.28,IT,LinkedIn
427,496,2021,2,35498,11530,1198363,4.81,0.58,IT,LinkedIn
428,213,2025,3,10352,10807,517305,23.91,0.34,IT,LinkedIn
429,767,2022,4,12882,4743,1876137,17.18,0.73,IT,LinkedIn
430,985,2025,2,35105,4919,436409,4.99,0.4,IT,LinkedIn
431,471,2023,4,19017,27400,608425,23.15,0.54,IT,LinkedIn
432,813,2019,3,26272,6922,1646278,22.96,0.76,IT,LinkedIn
433,512,2021,1,40187,18840,730787,-3.17,0.82,IT,LinkedIn
434,605,2021,3,4035,1741,919623,-1.49,0.52,IT,LinkedIn
435,480,2019,4,5835,16728,946010,-4.24,0.99,IT,LinkedIn
436,256,2023,2,6370,12986,2422912,16.31,0.16,IT,LinkedIn
437,151,2022,4,19739,29989,2372939,5.41,0.33,IT,LinkedIn
438,159,2021,3,42821,18391,648860,8.31,0.15,IT,LinkedIn
439,332,2025,2,20888,23177,2216886,-3.36,0.14,IT,LinkedIn
440,771,2024,1,34601,9831,2384942,21.21,0.73,IT,LinkedIn
441,26,2025,4,49500,17480,1581641,22.85,0.85,IT,LinkedIn
442,17,2023,3,19604,1897,1170437,15.2,0.79,IT,LinkedIn
443,94,2019,2,45554,24024,838776,14.47,0.94,IT,LinkedIn
444,321,2025,3,18430,20077,1917479,-0.42,0.14,IT,LinkedIn
445,679,2019,4,16491,22344,808931,-3.52,0.25,IT,LinkedIn
446,655,2022,4,43626,3237,1941262,24.35,0.51,IT,LinkedIn
447,36,2021,2,46030,10179,498680,4.61,0.82,IT,LinkedIn
448,829,2025,2,39234,10153,739551,4.38,0.11,IT,LinkedIn
449,123,2021,1,48150,3018,1286885,19.28,0.71,IT,LinkedIn
450,134,2024,4,45867,13793,2383330,2.29,0.96,IT,LinkedIn
451,604,2019,1,19973,8363,2490402,13.17,0.82,IT,LinkedIn
452,147,2021,3,23124,23902,2110756,20.01,0.8,IT,LinkedIn
453,239,2022,1,40683,4004,1123487,15.25,0.14,IT,LinkedIn
454,445,2022,2,35413,4041,1720450,21.46,0.37,IT,LinkedIn
455,902,2023,2,21676,4519,2344988,12.7,0.46,IT,LinkedIn
456,936,2020,4,47568,15004,1860358,14.68,0.32,IT,LinkedIn
457,622,2020,2,9476,17647,1270863,10.41,0.79,IT,LinkedIn
458,888,2020,3,36546,10473,2040419,19.13,0.15,IT,LinkedIn
459,534,2021,4,3579,26842,1441873,18.64,0.04,IT,LinkedIn
460,55,2019,1,41126,9903,2379106,2.28,0.44,IT,LinkedIn
461,741,2022,2,18022,21696,1278658,17.76,0.78,IT,LinkedIn
462,183,2025,2,36856,22961,1818630,22.14,0.41,IT,LinkedIn
463,31,2025,3,9339,14420,683820,-2.89,0.41,IT,LinkedIn
464,134,2021,2,20016,24608,433289,20.75,0.98,IT,LinkedIn
465,256,2021,3,11893,3042,1816825,-0.95,0.25,IT,LinkedIn
466,552,2019,4,3915,810,1995147,22.82,0.34,IT,LinkedIn
467,995,2024,3,7561,488,1510060,18.3,0.77,IT,LinkedIn
468,382,2020,3,46133,3285,2497498,19.09,0.67,IT,LinkedIn
469,815,2021,4,20207,7958,440308,3.66,0.23,IT,LinkedIn
470,20,2019,4,29383,21852,2266359,18.81,0.48,IT,LinkedIn
471,825,2023,2,15423,23577,2165258,23.46,0.36,IT,LinkedIn
472,900,2023,2,29739,26690,684881,21.08,0.91,IT,LinkedIn
473,948,2025,2,9398,21184,1768587,2.11,0.62,IT,LinkedIn
474,770,2019,1,39164,594,2297035,-4.38,0.16,IT,LinkedIn
475,547,2022,3,46165,29816,1338153,7.27,0.56,IT,LinkedIn
476,629,2019,3,44876,8743,1257156,17.11,0.9,IT,LinkedIn
477,753,2021,4,15543,19158,2092983,11.45,0.16,IT,LinkedIn
478,540,2023,4,4568,21818,2437155,10.11,0.84,IT,LinkedIn
479,745,2023,2,48479,5979,548178,22.09,0.73,IT,LinkedIn
480,895,2025,3,17217,27435,2208213,19.19,0.56,IT,LinkedIn
481,324,2025,3,2149,13665,1855087,-3.77,0.05,IT,LinkedIn
482,70,2020,3,6615,12058,1289035,17.64,0.69,IT,LinkedIn
483,777,2022,1,33654,18777,2219606,10.98,0.41,IT,LinkedIn
484,389,2025,1,36786,26020,1493445,9.19,0.15,IT,LinkedIn
485,1000,2022,1,30729,220,1988774,4.12,0.57,IT,LinkedIn
486,800,2024,4,6655,17704,827921,15.19,0.28,IT,LinkedIn
487,690,2024,2,5062,10210,2418157,18.11,0.71,IT,LinkedIn
488,448,2019,1,10815,16275,1636059,-4.92,0.36,IT,LinkedIn
489,9,2020,2,32814,2291,2392120,7.93,0.99,IT,LinkedIn
490,209,2025,2,28837,28648,1115307,-0.66,0.88,IT,LinkedIn
491,602,2022,2,5173,19040,1170982,21.17,0.23,IT,LinkedIn
492,389,2022,2,23570,16518,1210417,-3.37,0.99,IT,LinkedIn
493,394,2025,2,16238,3727,2061202,19.12,0.71,IT,LinkedIn
494,756,2024,1,46320,25421,2077571,-2.07,0.63,IT,LinkedIn
495,754,2025,2,20684,3253,685730,23.21,0.19,IT,LinkedIn
496,657,2020,3,25865,18156,2314212,4.72,0.11,IT,LinkedIn
497,678,2021,4,16162,13564,2177684,22.28,0.22,IT,LinkedIn
498,330,2021,2,43225,24463,2197835,20.93,0.58,IT,LinkedIn
499,560,2023,3,48427,8610,1724920,16.79,0.46,IT,LinkedIn
500,951,2024,2,30388,18446,1402111,9.26,0.18,IT,LinkedIn
501,219,2025,2,26063,21203,1723009,10.64,0.41,IT,LinkedIn
502,249,2021,3,7963,1545,780523,7.35,0.96,IT,LinkedIn
503,514,2020,4,14014,7459,1793900,17.23,0.58,IT,LinkedIn
504,435,2022,1,32417,14245,1656512,-3.76,0.76,IT,LinkedIn
505,508,2019,1,43423,3975,2365329,14.84,0.4,IT,LinkedIn
506,255,2020,3,45636,17584,1869018,-3.47,0.53,IT,LinkedIn
507,962,2022,3,34355,1224,802911,11.9,0.24,IT,LinkedIn
508,640,2020,1,38495,28391,1393596,20.21,0.75,IT,LinkedIn
509,6,2021,1,39665,4758,897189,20.93,0.26,IT,LinkedIn
510,242,2022,3,10915,17158,1701813,6.71,0.44,IT,LinkedIn
511,168,2023,4,23729,9215,1690316,9.53,0.36,IT,LinkedIn
512,806,2022,2,10206,24959,1452302,3.88,0.34,IT,LinkedIn
513,885,2024,1,32075,18813,1953344,24.62,0.29,IT,LinkedIn
514,325,2024,3,36339,3103,1833537,14.28,0.53,IT,LinkedIn
515,273,2024,1,13674,8040,1105353,23.09,0.54,IT,LinkedIn
516,742,2020,1,27653,26456,1445007,-3.69,0.67,IT,LinkedIn
517,14,2020,2,7540,24660,545567,2.57,0.87,IT,LinkedIn
518,309,2020,3,20550,10426,694740,6.36,0.82,IT,LinkedIn
519,346,2025,1,12196,27771,1546833,13.92,0.16,IT,LinkedIn
520,609,2025,2,13857,12473,1036058,17.46,0.66,IT,LinkedIn
521,847,2024,3,41961,21092,2298671,19.97,0.25,IT,LinkedIn
522,877,2025,4,47764,28455,802415,-2.5,0.06,IT,LinkedIn
523,449,2023,2,31222,7993,1725492,7.88,0.69,IT,LinkedIn
524,728,2020,4,39380,16905,1719372,23.04,0.76,IT,LinkedIn
525,662,2024,2,35999,20110,544923,-1.76,0.98,IT,LinkedIn
526,941,2025,4,25014,22338,1980891,9.07,0.93,IT,LinkedIn
527,477,2022,2,35397,18166,1045208,-5.0,0.56,IT,LinkedIn
528,201,2025,3,3230,4174,1053893,16.06,0.65,IT,LinkedIn
529,625,2024,3,3036,10093,1309930,20.29,0.25,IT,LinkedIn
530,427,2024,4,28759,16014,1976745,-4.14,0.81,IT,LinkedIn
531,269,2020,4,37777,13200,2124283,22.57,0.46,IT,LinkedIn
532,520,2025,1,20972,21680,432602,-0.83,0.06,IT,LinkedIn
533,172,2020,2,47812,10199,1330500,21.64,0.27,IT,LinkedIn
534,100,2022,4,13459,5931,2366563,10.91,0.07,IT,LinkedIn
535,893,2024,1,34943,20883,2299981,-4.99,0.51,IT,LinkedIn
536,259,2020,2,30166,27833,1351175,16.11,0.57,IT,LinkedIn
537,692,2019,1,38122,7999,1666280,-4.5,0.33,IT,LinkedIn
538,939,2019,1,10787,28338,2045607,1.15,0.22,IT,LinkedIn
539,15,2025,2,17968,29516,833399,5.29,0.78,IT,LinkedIn
540,849,2022,2,47795,28725,1949678,7.78,0.13,IT,LinkedIn
541,204,2022,4,7553,7061,1875037,10.89,0.21,IT,LinkedIn
542,200,2022,4,15123,7725,1142096,10.69,0.88,IT,LinkedIn
543,693,2024,3,44488,14878,974760,17.86,0.11,IT,LinkedIn
544,918,2022,1,48687,19100,2241950,16.95,0.53,IT,LinkedIn
545,969,2019,4,24995,12443,1516319,-2.15,0.49,IT,LinkedIn
546,61,2023,1,36773,24768,1896533,-3.24,0.94,IT,LinkedIn
547,262,2024,1,23657,23898,545886,3.07,0.97,IT,LinkedIn
548,68,2024,1,9873,29038,410014,13.4,0.08,IT,LinkedIn
549,701,2019,4,49554,17623,1151259,21.64,0.24,IT,LinkedIn
550,885,2024,4,18669,21812,550021,10.57,0.47,IT,LinkedIn
551,72,2025,2,8945,10552,1112008,8.95,0.29,IT,LinkedIn
552,266,2024,3,1631,7824,428320,15.87,0.75,IT,LinkedIn
553,337,2025,4,12900,3839,433376,-1.34,0.34,IT,LinkedIn
554,665,2024,2,15176,26285,1301831,13.6,0.34,IT,LinkedIn
555,951,2020,3,9103,25838,1259127,10.61,0.21,IT,LinkedIn
556,811,2025,2,20440,1512,1556425,23.24,0.57,IT,LinkedIn
557,959,2023,1,1463,10121,1602442,3.46,0.1,IT,LinkedIn
558,574,2020,3,45183,3426,461480,-4.03,0.12,IT,LinkedIn
559,137,2020,3,9641,13423,511764,5.58,0.8,IT,LinkedIn
560,345,2025,2,30659,23192,2246724,13.91,0.94,IT,LinkedIn
561,567,2019,1,9868,10240,2313960,11.51,0.96,IT,LinkedIn
562,141,2021,1,9972,17066,2451675,22.88,0.71,IT,LinkedIn
563,509,2022,1,42667,28548,1920493,9.61,0.98,IT,LinkedIn
564,831,2020,2,45817,4370,1247896,7.7,0.14,IT,LinkedIn
565,271,2022,3,21783,2959,1683301,19.2,0.34,IT,LinkedIn
566,145,2019,2,3535,10203,2388201,8.34,0.08,IT,LinkedIn
567,946,2023,4,41486,1817,1595638,1.99,0.24,IT,LinkedIn
568,63,2023,1,47011,1375,2138953,11.6,0.42,IT,LinkedIn
569,57,2023,3,4992,2444,959851,19.22,0.88,IT,LinkedIn
570,163,2025,3,20078,591,1195218,20.08,0.6,IT,LinkedIn
571,556,2025,1,22331,25688,1029989,-1.49,1.0,IT,LinkedIn
572,743,2022,4,14789,25118,2205614,-4.77,0.33,IT,LinkedIn
573,721,2020,4,31386,14869,451312,11.32,0.58,IT,LinkedIn
574,116,2023,4,30483,18560,814802,19.18,0.74,IT,LinkedIn
575,147,2022,4,1056,29369,490954,-1.72,0.57,IT,LinkedIn
576,521,2025,3,34918,4073,2315434,8.97,0.22,IT,LinkedIn
577,719,2020,1,29806,7970,2112148,14.96,0.02,IT,LinkedIn
578,699,2022,1,41614,2039,1354408,8.45,0.76,IT,LinkedIn
579,918,2025,4,1273,19666,1820474,-0.06,0.66,IT,LinkedIn
580,41,2024,3,2658,8280,1158245,10.74,0.2,IT,LinkedIn
581,803,2019,1,10338,27093,812518,21.37,0.5,IT,LinkedIn
582,718,2022,4,1477,22320,811494,12.82,0.03,IT,LinkedIn
583,380,2019,1,38769,7019,1671917,-3.62,0.1,IT,LinkedIn
584,658,2024,2,4688,12807,782704,24.76,0.15,IT,LinkedIn
585,853,2024,2,18603,17707,955642,-0.12,0.5,IT,LinkedIn
586,187,2019,4,29038,21458,533266,20.46,0.4,IT,LinkedIn
587,942,2022,2,9075,21387,1360522,-0.01,0.27,IT,LinkedIn
588,551,2022,1,28534,13239,1481507,6.56,0.48,IT,LinkedIn
589,449,2025,3,46825,11076,922215,15.8,0.26,IT,LinkedIn
590,628,2020,4,28755,22929,2176432,-2.74,0.11,IT,LinkedIn
591,427,2022,4,3904,7093,425301,13.9,0.32,IT,LinkedIn
592,761,2021,3,11214,4779,1221319,19.58,0.55,IT,LinkedIn
593,950,2024,3,1257,21969,1267522,7.17,0.65,IT,LinkedIn
594,11,2024,1,27399,8213,1046256,10.82,0.59,IT,LinkedIn
595,78,2021,3,16438,6319,463100,6.88,0.8,IT,LinkedIn
596,44,2019,2,35458,24614,1444068,20.03,1.0,IT,LinkedIn
597,365,2023,1,26730,13577,922924,18.1,0.45,IT,LinkedIn
598,980,2023,1,38000,18482,810419,11.13,0.09,IT,LinkedIn
599,744,2023,2,6610,23446,1207426,12.97,0.79,IT,LinkedIn
600,398,2021,4,3387,25588,1450183,3.12,0.85,IT,LinkedIn
601,465,2025,3,38429,12047,769971,-4.18,0.55,IT,LinkedIn
602,953,2021,3,6295,7773,1147387,10.98,0.45,IT,LinkedIn
603,651,2024,4,4411,16002,780177,23.99,0.61,IT,LinkedIn
604,564,2023,1,21634,5347,1381357,4.64,0.0,IT,LinkedIn
605,420,2022,2,16902,19705,1503780,4.7,0.2,IT,LinkedIn
606,2,2024,2,40357,22291,908143,14.9,0.1,IT,LinkedIn
607,552,2019,4,42039,23653,1352576,5.46,0.67,IT,LinkedIn
608,800,2024,3,34002,1389,1850939,7.3,0.48,IT,LinkedIn
609,691,2022,2,25761,29428,1819626,8.02,0.78,IT,LinkedIn
610,525,2024,4,30027,15729,1667526,5.81,0.08,IT,LinkedIn
611,237,2024,2,9367,25611,546239,12.63,0.93,IT,LinkedIn
612,476,2022,3,26503,8196,2150535,1.57,0.18,IT,LinkedIn
613,545,2021,1,18974,7739,613607,11.44,0.91,IT,LinkedIn
614,135,2021,3,10855,11351,1437983,13.07,0.38,IT,LinkedIn
615,684,2023,3,29937,3006,2227239,9.78,0.94,IT,LinkedIn
616,894,2020,2,34480,14400,1883851,8.47,0.37,IT,LinkedIn
617,730,2019,2,48996,502,602983,5.67,0.82,IT,LinkedIn
618,449,2022,2,10908,27858,1294939,21.21,0.32,IT,LinkedIn
619,495,2023,1,49370,22728,2093028,12.02,0.06,IT,LinkedIn
620,943,2024,2,4073,9997,1583200,13.96,0.6,IT,LinkedIn
621,404,2024,1,28944,26685,1184038,14.01,0.81,IT,LinkedIn
622,968,2021,2,31375,9076,2193970,-0.3,0.16,IT,LinkedIn
623,431,2020,3,9932,8262,1868151,-0.42,0.46,IT,LinkedIn
624,644,2022,1,34464,3146,1637605,12.18,0.15,IT,LinkedIn
625,222,2023,2,29532,10599,917655,9.24,0.78,IT,LinkedIn
626,930,2023,4,25369,25671,1832282,-2.02,0.76,IT,LinkedIn
627,837,2020,1,49288,9611,2287981,2.01,0.94,IT,LinkedIn
628,619,2023,4,18752,28459,1431262,2.9,0.43,IT,LinkedIn
629,773,2021,1,21736,3500,538454,10.95,0.69,IT,LinkedIn
630,454,2025,1,31222,26104,1102065,15.23,0.75,IT,LinkedIn
631,931,2023,2,18734,3368,2103953,2.88,0.16,IT,LinkedIn
632,601,2025,4,39926,9452,1827994,15.83,0.37,IT,LinkedIn
633,595,2024,4,2006,3927,1285234,14.36,0.97,IT,LinkedIn
634,670,2023,2,43257,17279,1160591,11.15,0.9,IT,LinkedIn
635,158,2019,1,15729,23237,1380779,16.78,0.71,IT,LinkedIn
636,608,2020,3,25160,28011,1074805,4.4,0.43,IT,LinkedIn
637,302,2022,3,13874,21014,1527800,23.29,0.92,IT,LinkedIn
638,431,2025,2,36287,18807,1820344,17.66,0.26,IT,LinkedIn
639,987,2020,2,39002,3890,2471547,18.35,0.87,IT,LinkedIn
640,832,2021,1,2349,13873,1156052,11.75,0.36,IT,LinkedIn
641,760,2024,3,3865,17862,589636,7.19,0.17,IT,LinkedIn
642,963,2024,2,25247,12978,711469,15.53,0.05,IT,LinkedIn
643,396,2024,3,44474,21376,1108123,-4.34,0.33,IT,LinkedIn
644,610,2020,3,16644,23420,424879,18.23,0.44,IT,LinkedIn
645,886,2019,2,7548,8601,660124,20.98,0.18,IT,LinkedIn
646,793,2023,3,42450,13258,730483,23.9,0.68,IT,LinkedIn
647,898,2019,3,27338,5235,2084288,-0.9,0.92,IT,LinkedIn
648,723,2023,1,36218,7183,2087651,-3.19,0.15,IT,LinkedIn
649,668,2019,4,49422,6520,1828791,9.2,0.74,IT,LinkedIn
650,38,2020,4,15359,21670,1557000,15.69,0.37,IT,LinkedIn
651,304,2020,4,11268,4682,2163837,-4.91,0.62,IT,LinkedIn
652,315,2019,1,41459,24471,1435492,13.9,0.13,IT,LinkedIn
653,315,2025,4,12164,2688,733791,-4.66,0.75,IT,LinkedIn
654,49,2020,2,20346,4487,653610,23.04,0.28,IT,LinkedIn
655,564,2023,3,36823,7964,1436741,3.15,0.68,IT,LinkedIn
656,39,2025,4,26772,24330,744792,16.28,0.84,IT,LinkedIn
657,133,2025,4,12643,20243,1234622,10.16,0.41,IT,LinkedIn
658,124,2024,4,27460,785,1796505,21.06,0.74,IT,LinkedIn
659,342,2019,4,26046,13015,2168899,11.32,0.59,IT,LinkedIn
660,798,2020,2,17951,6406,1708956,22.84,0.2,IT,LinkedIn
661,28,2022,3,2467,1026,967151,7.09,0.14,IT,LinkedIn
662,529,2024,1,21966,11512,1624119,8.79,0.08,IT,LinkedIn
663,583,2022,3,7003,9003,934650,4.23,0.66,IT,LinkedIn
664,109,2024,3,42195,15520,1083976,6.95,0.9,IT,LinkedIn
665,602,2024,1,35166,8056,638332,6.76,0.55,IT,LinkedIn
666,348,2022,1,48527,27780,1058807,-0.6,0.12,IT,LinkedIn
667,131,2019,2,24637,26370,1795258,21.93,0.73,IT,LinkedIn
668,307,2021,3,29511,10177,1264490,16.43,0.8,IT,LinkedIn
669,381,2021,4,26302,4368,2214967,24.42,0.56,IT,LinkedIn
670,972,2024,1,38487,15292,562565,19.15,0.4,IT,LinkedIn
671,777,2021,2,19194,20721,1821549,-4.88,0.73,IT,LinkedIn
672,871,2020,4,31182,1758,1095683,21.74,0.81,IT,LinkedIn
673,881,2019,2,2691,9947,2319727,3.6,0.97,IT,LinkedIn
674,965,2020,4,10480,8233,885429,20.11,0.23,IT,LinkedIn
675,305,2022,3,16407,3939,832758,7.71,0.92,IT,LinkedIn
676,447,2021,2,18335,8570,1952951,-4.48,0.29,IT,LinkedIn
677,428,2022,2,5916,2123,1511840,-1.82,0.52,IT,LinkedIn
678,138,2025,4,677,3266,1677397,9.54,0.89,IT,LinkedIn
679,705,2021,1,7559,29780,1262689,-1.25,0.38,IT,LinkedIn
680,152,2020,4,18898,21769,2217952,-4.89,0.67,IT,LinkedIn
681,438,2025,3,36479,18376,2030018,20.09,0.16,IT,LinkedIn
682,1000,2022,2,32700,235,1726266,18.03,0.48,IT,LinkedIn
683,994,2021,4,49543,6288,448224,8.54,0.3,IT,LinkedIn
684,778,2020,1,16340,25035,1698224,22.0,0.31,IT,LinkedIn
685,595,2022,1,907,16564,2380852,15.42,0.46,IT,LinkedIn
686,695,2021,2,24339,21762,1452110,15.16,0.02,IT,LinkedIn
687,197,2024,1,29777,13556,1713237,9.69,0.36,IT,LinkedIn
688,750,2021,4,17186,14854,1514508,-0.6,0.45,IT,LinkedIn
689,769,2021,1,7826,9323,701837,8.74,0.63,IT,LinkedIn
690,336,2024,3,35133,4855,1882334,20.27,0.21,IT,LinkedIn
691,246,2024,2,6285,22847,957797,6.82,0.96,IT,LinkedIn
692,47,2024,4,37551,26598,1864697,13.16,0.53,IT,LinkedIn
693,834,2021,4,1408,7909,1253479,9.16,0.9,IT,LinkedIn
694,876,2022,1,23102,16874,659107,3.74,0.72,IT,LinkedIn
695,340,2021,3,34081,4346,766339,-2.88,0.62,IT,LinkedIn
696,124,2023,3,2872,2817,2187620,22.16,0.26,IT,LinkedIn
697,65,2022,3,13671,8954,1968229,-0.91,0.28,IT,LinkedIn
698,370,2022,4,5595,5738,2252109,-3.98,0.46,IT,LinkedIn
699,438,2023,3,43466,4755,2308229,-2.82,0.88,IT,LinkedIn
700,503,2022,2,15319,6852,1460091,5.4,0.09,IT,LinkedIn
701,412,2023,2,21271,20450,2129130,8.99,0.57,IT,LinkedIn
702,958,2023,1,13396,29348,2421544,-0.88,0.91,IT,LinkedIn
703,740,2024,4,30327,11632,676388,-0.19,0.58,IT,LinkedIn
704,50,2025,4,8240,19741,2416589,23.39,0.6,IT,LinkedIn
705,578,2025,2,18768,16310,1183370,-3.5,0.35,IT,LinkedIn
706,969,2022,3,13397,22744,822887,19.41,0.6,IT,LinkedIn
707,788,2024,2,33519,28064,824010,9.73,0.38,IT,LinkedIn
708,590,2019,3,19896,12112,439690,19.19,0.24,IT,LinkedIn
709,6,2025,3,6608,21364,912239,20.88,0.95,IT,LinkedIn
710,376,2025,3,35923,2617,1418548,15.74,0.0,IT,LinkedIn
711,728,2024,3,2020,17909,914440,0.91,0.69,IT,LinkedIn
712,822,2019,1,32204,27070,1686144,-3.8,0.25,IT,LinkedIn
713,357,2021,2,49681,16662,772881,8.62,0.75,IT,LinkedIn
714,296,2022,4,27837,29606,920373,20.1,0.32,IT,LinkedIn
715,856,2024,2,21586,8794,1840846,-4.58,0.23,IT,LinkedIn
716,785,2024,3,3052,18569,1110828,18.58,0.09,IT,LinkedIn
717,958,2024,4,14693,8681,1549546,18.86,0.18,IT,LinkedIn
718,231,2021,3,1790,19093,1064024,-3.49,0.5,IT,LinkedIn
719,576,2024,3,28066,4613,1204545,-2.96,0.95,IT,LinkedIn
720,626,2025,1,11971,817,602379,19.12,0.34,IT,LinkedIn
721,794,2019,1,45938,11350,831967,18.64,0.91,IT,LinkedIn
722,711,2020,1,20400,11965,2371333,16.73,0.28,IT,LinkedIn
723,606,2021,2,4815,24826,841422,9.05,0.93,IT,LinkedIn
724,826,2025,1,48747,18024,1268403,11.23,0.11,IT,LinkedIn
725,607,2022,4,21168,13585,1316237,2.59,0.81,IT,LinkedIn
726,708,2025,4,19377,15826,1505748,4.28,0.79,IT,LinkedIn
727,83,2021,3,49792,19709,1371892,-5.0,0.2,IT,LinkedIn
728,821,2023,2,44666,13367,2451343,13.87,0.85,IT,LinkedIn
729,20,2021,3,10529,13263,1986414,9.8,0.55,IT,LinkedIn
730,80,2020,3,43491,2697,1661132,-3.65,0.39,IT,LinkedIn
731,691,2019,2,14729,29323,1701211,0.52,0.47,IT,LinkedIn
732,45,2024,1,42177,15533,1352048,11.76,0.2,IT,LinkedIn
733,220,2020,3,31499,15230,980217,18.41,1.0,IT,LinkedIn
734,345,2024,2,4080,10671,742553,5.89,0.26,IT,LinkedIn
735,364,2022,1,27326,29909,582024,8.77,0.75,IT,LinkedIn
736,875,2020,2,23330,15151,1879296,16.27,0.6,IT,LinkedIn
737,413,2025,1,18743,15522,995144,-3.88,0.51,IT,LinkedIn
738,699,2021,1,47835,7882,980826,14.63,0.87,IT,LinkedIn
739,60,2024,4,44460,29823,630230,3.25,0.96,IT,LinkedIn
740,20,2021,3,29225,25335,952086,14.97,0.51,IT,LinkedIn
741,177,2025,3,3887,3155,2053866,22.24,0.28,IT,LinkedIn
742,865,2024,4,48549,6012,802199,8.31,0.77,IT,LinkedIn
743,612,2022,4,21627,18938,1148350,17.06,0.18,IT,LinkedIn
744,225,2020,2,23339,4043,1826112,23.48,0.98,IT,LinkedIn
745,164,2023,4,41694,23015,1585750,20.08,0.49,IT,LinkedIn
746,481,2021,2,16743,2133,1765336,16.83,0.13,IT,LinkedIn
747,503,2023,1,8395,16529,2319292,5.6,0.14,IT,LinkedIn
748,884,2019,2,41049,24848,1009216,-1.51,0.65,IT,LinkedIn
749,791,2020,3,19343,20163,687197,10.11,0.34,IT,LinkedIn
750,725,2025,3,43880,11329,2019594,9.65,0.86,IT,LinkedIn
751,22,2024,4,30034,19060,616615,24.25,0.91,IT,LinkedIn
752,116,2023,3,24142,5053,1841566,5.53,0.31,IT,LinkedIn
