synonym_id,original_term,normalized_skill_name,synonym_type,confidence_score,language,region
543,Communication,communication,abbreviation,0.73,English,Global
544,MongoDB,mongodb,abbreviation,0.97,English,Global
545,Leadership,leadership,abbreviation,0.71,English,Global
546,Node.js,node.js,abbreviation,0.75,English,Global
547,Kubernetes,kubernetes,abbreviation,0.84,English,Global
548,Algorithms,algorithms,abbreviation,0.81,English,Global
549,Azure,azure,abbreviation,0.85,English,Global
550,Git,git,abbreviation,0.84,English,Global
551,Microservices,microservices,abbreviation,0.79,English,Global
552,Algorithms,algorithms,abbreviation,0.91,English,Global
553,React,react,abbreviation,0.76,English,Global
554,MongoDB,mongodb,abbreviation,0.73,English,Global
555,AWS,aws,abbreviation,0.88,English,Global
556,React,react,abbreviation,0.92,English,Global
557,MongoDB,mongodb,abbreviation,0.74,English,Global
558,Data Structures,data structures,abbreviation,0.82,English,Global
559,SQL,sql,abbreviation,0.97,English,Global
560,PyTorch,pytorch,abbreviation,0.74,English,Global
561,MongoDB,mongodb,abbreviation,0.73,English,Global
562,PyTorch,pytorch,abbreviation,0.74,English,Global
563,Spring Boot,spring boot,abbreviation,0.71,English,Global
564,Azure,azure,abbreviation,0.85,English,Global
565,Python,python,abbreviation,0.95,English,Global
566,Problem Solving,problem solving,abbreviation,0.99,English,Global
567,Data Structures,data structures,abbreviation,0.71,English,Global
568,PyTorch,pytorch,abbreviation,0.77,English,Global
569,TensorFlow,tensorflow,abbreviation,0.78,English,Global
570,React,react,abbreviation,0.99,English,Global
571,Algorithms,algorithms,abbreviation,0.9,English,Global
572,Node.js,node.js,abbreviation,0.78,English,Global
573,Time Management,time management,abbreviation,0.71,English,Global
574,Time Management,time management,abbreviation,0.85,English,Global
575,GCP,gcp,abbreviation,0.87,English,Global
576,Microservices,microservices,abbreviation,0.76,English,Global
577,Python,python,abbreviation,0.85,English,Global
578,AWS,aws,abbreviation,0.77,English,Global
579,Git,git,abbreviation,0.99,English,Global
580,Azure,azure,abbreviation,0.86,English,Global
581,Java,java,abbreviation,0.72,English,Global
582,Problem Solving,problem solving,abbreviation,0.86,English,Global
583,MongoDB,mongodb,abbreviation,0.83,English,Global
584,TensorFlow,tensorflow,abbreviation,0.93,English,Global
585,AWS,aws,abbreviation,0.74,English,Global
586,PyTorch,pytorch,abbreviation,0.74,English,Global
587,Algorithms,algorithms,abbreviation,0.89,English,Global
588,Time Management,time management,abbreviation,0.92,English,Global
589,Leadership,leadership,abbreviation,0.84,English,Global
590,REST API,rest api,abbreviation,0.94,English,Global
591,TensorFlow,tensorflow,abbreviation,0.73,English,Global
592,PyTorch,pytorch,abbreviation,0.73,English,Global
593,Azure,azure,abbreviation,0.73,English,Global
594,Kubernetes,kubernetes,abbreviation,0.73,English,Global
595,Data Structures,data structures,abbreviation,0.84,English,Global
596,Microservices,microservices,abbreviation,0.79,English,Global
597,Java,java,abbreviation,0.92,English,Global
598,MongoDB,mongodb,abbreviation,0.83,English,Global
599,Spring Boot,spring boot,abbreviation,0.82,English,Global
600,Spring Boot,spring boot,abbreviation,0.93,English,Global
601,Node.js,node.js,abbreviation,0.77,English,Global
602,React,react,abbreviation,0.75,English,Global
603,Azure,azure,abbreviation,0.79,English,Global
604,Leadership,leadership,abbreviation,0.81,English,Global
605,Node.js,node.js,abbreviation,0.77,English,Global
606,Data Structures,data structures,abbreviation,0.73,English,Global
607,Git,git,abbreviation,0.76,English,Global
608,SQL,sql,abbreviation,0.83,English,Global
609,Docker,docker,abbreviation,0.82,English,Global
610,PyTorch,pytorch,abbreviation,0.86,English,Global
611,Docker,docker,abbreviation,0.92,English,Global
612,Node.js,node.js,abbreviation,0.71,English,Global
613,Docker,docker,abbreviation,0.78,English,Global
614,Communication,communication,abbreviation,0.71,English,Global
615,GCP,gcp,abbreviation,0.93,English,Global
616,Leadership,leadership,abbreviation,0.9,English,Global
617,React,react,abbreviation,0.98,English,Global
618,Spring Boot,spring boot,abbreviation,0.77,English,Global
619,Algorithms,algorithms,abbreviation,0.72,English,Global
620,Node.js,node.js,abbreviation,0.76,English,Global
621,SQL,sql,abbreviation,0.99,English,Global
622,Communication,communication,abbreviation,0.73,English,Global
623,Time Management,time management,abbreviation,0.72,English,Global
624,REST API,rest api,abbreviation,0.76,English,Global
625,Data Structures,data structures,abbreviation,0.87,English,Global
626,AWS,aws,abbreviation,0.91,English,Global
627,Azure,azure,abbreviation,0.95,English,Global
628,Kubernetes,kubernetes,abbreviation,0.87,English,Global
629,Leadership,leadership,abbreviation,0.85,English,Global
630,Spring Boot,spring boot,abbreviation,0.96,English,Global
631,SQL,sql,abbreviation,0.71,English,Global
632,MongoDB,mongodb,abbreviation,0.88,English,Global
633,PyTorch,pytorch,abbreviation,0.78,English,Global
634,Azure,azure,abbreviation,0.72,English,Global
635,Problem Solving,problem solving,abbreviation,0.97,English,Global
636,AWS,aws,abbreviation,0.83,English,Global
637,Communication,communication,abbreviation,0.96,English,Global
638,Git,git,abbreviation,0.95,English,Global
639,SQL,sql,abbreviation,0.71,English,Global
640,Time Management,time management,abbreviation,0.93,English,Global
641,REST API,rest api,abbreviation,0.91,English,Global
642,React,react,abbreviation,0.97,English,Global
643,Leadership,leadership,abbreviation,0.97,English,Global
644,SQL,sql,abbreviation,0.95,English,Global
645,React,react,abbreviation,0.96,English,Global
646,MongoDB,mongodb,abbreviation,0.9,English,Global
647,Time Management,time management,abbreviation,0.94,English,Global
648,PyTorch,pytorch,abbreviation,0.83,English,Global
649,Algorithms,algorithms,abbreviation,0.91,English,Global
650,MongoDB,mongodb,abbreviation,0.99,English,Global
651,Azure,azure,abbreviation,0.88,English,Global
652,Time Management,time management,abbreviation,0.73,English,Global
653,Algorithms,algorithms,abbreviation,0.83,English,Global
654,Algorithms,algorithms,abbreviation,0.88,English,Global
655,Docker,docker,abbreviation,0.84,English,Global
656,PyTorch,pytorch,abbreviation,0.8,English,Global
657,TensorFlow,tensorflow,abbreviation,0.86,English,Global
658,Microservices,microservices,abbreviation,0.79,English,Global
659,Angular,angular,abbreviation,0.7,English,Global
660,Algorithms,algorithms,abbreviation,0.95,English,Global
661,AWS,aws,abbreviation,0.85,English,Global
662,React,react,abbreviation,0.71,English,Global
663,TensorFlow,tensorflow,abbreviation,0.85,English,Global
664,Git,git,abbreviation,0.73,English,Global
665,Python,python,abbreviation,0.97,English,Global
666,TensorFlow,tensorflow,abbreviation,0.97,English,Global
667,REST API,rest api,abbreviation,0.79,English,Global
668,Leadership,leadership,abbreviation,0.87,English,Global
669,GCP,gcp,abbreviation,0.95,English,Global
670,Python,python,abbreviation,0.75,English,Global
671,Java,java,abbreviation,0.93,English,Global
672,TensorFlow,tensorflow,abbreviation,0.7,English,Global
673,Node.js,node.js,abbreviation,0.89,English,Global
674,Docker,docker,abbreviation,0.84,English,Global
675,Time Management,time management,abbreviation,0.85,English,Global
676,Kubernetes,kubernetes,abbreviation,0.74,English,Global
677,Microservices,microservices,abbreviation,0.78,English,Global
678,Problem Solving,problem solving,abbreviation,0.95,English,Global
679,Git,git,abbreviation,0.77,English,Global
680,Kubernetes,kubernetes,abbreviation,0.89,English,Global
681,Time Management,time management,abbreviation,0.86,English,Global
682,Python,python,abbreviation,0.83,English,Global
683,Azure,azure,abbreviation,0.97,English,Global
684,Spring Boot,spring boot,abbreviation,0.82,English,Global
685,React,react,abbreviation,0.87,English,Global
686,MongoDB,mongodb,abbreviation,0.95,English,Global
687,Problem Solving,problem solving,abbreviation,0.9,English,Global
688,Kubernetes,kubernetes,abbreviation,0.98,English,Global
689,REST API,rest api,abbreviation,0.99,English,Global
690,Time Management,time management,abbreviation,0.94,English,Global
691,Communication,communication,abbreviation,0.91,English,Global
692,Time Management,time management,abbreviation,0.94,English,Global
693,React,react,abbreviation,0.88,English,Global
694,AWS,aws,abbreviation,0.89,English,Global
695,Problem Solving,problem solving,abbreviation,0.84,English,Global
696,Kubernetes,kubernetes,abbreviation,0.91,English,Global
697,React,react,abbreviation,0.86,English,Global
698,Python,python,abbreviation,0.85,English,Global
699,AWS,aws,abbreviation,0.79,English,Global
700,Azure,azure,abbreviation,0.81,English,Global
701,GCP,gcp,abbreviation,0.8,English,Global
702,GCP,gcp,abbreviation,0.77,English,Global
703,Communication,communication,abbreviation,0.77,English,Global
704,Azure,azure,abbreviation,0.96,English,Global
705,Java,java,abbreviation,0.74,English,Global
706,SQL,sql,abbreviation,0.73,English,Global
707,React,react,abbreviation,0.98,English,Global
708,Git,git,abbreviation,0.95,English,Global
709,Git,git,abbreviation,0.95,English,Global
710,Time Management,time management,abbreviation,0.83,English,Global
711,Azure,azure,abbreviation,0.86,English,Global
712,Node.js,node.js,abbreviation,0.8,English,Global
713,Microservices,microservices,abbreviation,0.76,English,Global
714,REST API,rest api,abbreviation,0.95,English,Global
715,Leadership,leadership,abbreviation,0.94,English,Global
716,PyTorch,pytorch,abbreviation,0.76,English,Global
717,Angular,angular,abbreviation,0.82,English,Global
718,Azure,azure,abbreviation,0.98,English,Global
719,Azure,azure,abbreviation,0.79,English,Global
720,Time Management,time management,abbreviation,0.72,English,Global
721,Microservices,microservices,abbreviation,0.88,English,Global
722,Microservices,microservices,abbreviation,0.97,English,Global
723,Azure,azure,abbreviation,0.81,English,Global
724,REST API,rest api,abbreviation,0.8,English,Global
725,PyTorch,pytorch,abbreviation,0.89,English,Global
726,Node.js,node.js,abbreviation,0.9,English,Global
727,SQL,sql,abbreviation,0.81,English,Global
728,Node.js,node.js,abbreviation,0.87,English,Global
729,REST API,rest api,abbreviation,0.86,English,Global
730,React,react,abbreviation,0.87,English,Global
731,Spring Boot,spring boot,abbreviation,0.73,English,Global
732,Problem Solving,problem solving,abbreviation,0.9,English,Global
733,Azure,azure,abbreviation,0.79,English,Global
734,PyTorch,pytorch,abbreviation,0.82,English,Global
735,Node.js,node.js,abbreviation,0.92,English,Global
736,REST API,rest api,abbreviation,0.75,English,Global
737,PyTorch,pytorch,abbreviation,0.74,English,Global
738,Git,git,abbreviation,0.93,English,Global
739,AWS,aws,abbreviation,0.96,English,Global
740,Leadership,leadership,abbreviation,0.72,English,Global
741,Data Structures,data structures,abbreviation,0.81,English,Global
742,GCP,gcp,abbreviation,0.74,English,Global
743,PyTorch,pytorch,abbreviation,0.97,English,Global
744,Microservices,microservices,abbreviation,0.94,English,Global
745,Java,java,abbreviation,0.78,English,Global
746,Node.js,node.js,abbreviation,0.86,English,Global
747,Kubernetes,kubernetes,abbreviation,0.74,English,Global
748,Java,java,abbreviation,0.97,English,Global
749,REST API,rest api,abbreviation,0.7,English,Global
750,Algorithms,algorithms,abbreviation,0.81,English,Global
751,Communication,communication,abbreviation,0.99,English,Global
752,Leadership,leadership,abbreviation,0.94,English,Global
753,GCP,gcp,abbreviation,0.9,English,Global
754,Problem Solving,problem solving,abbreviation,0.88,English,Global
755,Communication,communication,abbreviation,0.8,English,Global
756,Kubernetes,kubernetes,abbreviation,0.94,English,Global
757,Git,git,abbreviation,0.85,English,Global
758,Kubernetes,kubernetes,abbreviation,0.81,English,Global
759,GCP,gcp,abbreviation,0.91,English,Global
760,Git,git,abbreviation,0.91,English,Global
761,Docker,docker,abbreviation,0.87,English,Global
762,React,react,abbreviation,0.78,English,Global
763,Python,python,abbreviation,0.85,English,Global
764,Problem Solving,problem solving,abbreviation,0.93,English,Global
765,AWS,aws,abbreviation,0.98,English,Global
766,Spring Boot,spring boot,abbreviation,0.98,English,Global
767,Java,java,abbreviation,0.94,English,Global
768,Angular,angular,abbreviation,0.92,English,Global
769,Angular,angular,abbreviation,0.86,English,Global
770,Docker,docker,abbreviation,0.95,English,Global
771,Python,python,abbreviation,0.88,English,Global
772,REST API,rest api,abbreviation,0.93,English,Global
773,Microservices,microservices,abbreviation,0.73,English,Global
774,Problem Solving,problem solving,abbreviation,0.92,English,Global
775,React,react,abbreviation,0.81,English,Global
776,Algorithms,algorithms,abbreviation,0.89,English,Global
777,Java,java,abbreviation,0.78,English,Global
778,PyTorch,pytorch,abbreviation,0.75,English,Global
779,Microservices,microservices,abbreviation,0.84,English,Global
780,Spring Boot,spring boot,abbreviation,0.74,English,Global
781,TensorFlow,tensorflow,abbreviation,0.81,English,Global
782,Docker,docker,abbreviation,0.72,English,Global
783,Communication,communication,abbreviation,0.74,English,Global
784,Angular,angular,abbreviation,0.83,English,Global
785,Data Structures,data structures,abbreviation,0.9,English,Global
786,Python,python,abbreviation,0.71,English,Global
787,Angular,angular,abbreviation,0.94,English,Global
788,Time Management,time management,abbreviation,0.91,English,Global
789,Spring Boot,spring boot,abbreviation,0.86,English,Global
790,PyTorch,pytorch,abbreviation,0.84,English,Global
791,Problem Solving,problem solving,abbreviation,0.97,English,Global
792,Java,java,abbreviation,0.98,English,Global
793,Problem Solving,problem solving,abbreviation,0.74,English,Global
794,MongoDB,mongodb,abbreviation,0.88,English,Global
795,AWS,aws,abbreviation,0.71,English,Global
796,Data Structures,data structures,abbreviation,0.81,English,Global
797,Communication,communication,abbreviation,0.79,English,Global
798,Microservices,microservices,abbreviation,0.96,English,Global
799,GCP,gcp,abbreviation,0.96,English,Global
800,Leadership,leadership,abbreviation,0.88,English,Global
801,PyTorch,pytorch,abbreviation,0.9,English,Global
802,AWS,aws,abbreviation,0.7,English,Global
803,Algorithms,algorithms,abbreviation,0.96,English,Global
804,Docker,docker,abbreviation,0.9,English,Global
805,Time Management,time management,abbreviation,0.82,English,Global
806,Time Management,time management,abbreviation,0.98,English,Global
807,Leadership,leadership,abbreviation,0.84,English,Global
808,Time Management,time management,abbreviation,0.97,English,Global
809,Git,git,abbreviation,0.77,English,Global
810,Java,java,abbreviation,0.73,English,Global
811,Python,python,abbreviation,0.71,English,Global
812,SQL,sql,abbreviation,0.83,English,Global
813,Angular,angular,abbreviation,0.8,English,Global
814,Kubernetes,kubernetes,abbreviation,0.88,English,Global
815,SQL,sql,abbreviation,0.92,English,Global
816,TensorFlow,tensorflow,abbreviation,0.94,English,Global
