verb_id,verb,impact_level,role_category,synonym_group,effectiveness_score
748,Implemented,Low,IT,1604,0.62
749,Implemented,Low,IT,993,0.09
750,Implemented,Medium,IT,679,0.22
751,Implemented,Medium,IT,855,0.88
752,Led,Low,IT,265,0.88
753,Automated,High,IT,348,0.87
754,Automated,Medium,IT,386,0.52
755,Led,High,IT,1171,0.73
756,Developed,Medium,IT,1110,0.02
757,Designed,High,IT,1815,0.41
758,Optimized,High,IT,1528,0.53
759,Developed,High,IT,597,0.17
760,Designed,Low,IT,1438,0.09
761,Automated,High,IT,760,0.44
762,Optimized,Medium,IT,474,0.8
763,Optimized,Low,IT,639,0.49
764,Led,Medium,IT,1636,0.73
765,Automated,Low,IT,383,0.3
766,Developed,Low,IT,707,0.43
767,Led,Medium,IT,1072,0.83
768,Architected,Low,IT,51,0.69
769,Optimized,High,IT,929,0.18
770,Developed,High,IT,1688,0.18
771,Architected,High,IT,1661,0.22
772,Implemented,High,IT,1110,0.73
773,Designed,Medium,IT,262,0.41
774,Automated,Medium,IT,1540,0.83
775,Developed,High,IT,461,0.38
776,Optimized,High,IT,29,0.12
777,Led,Medium,IT,445,0.85
778,Implemented,Low,IT,1143,0.9
779,Architected,Medium,IT,548,0.42
780,Optimized,Low,IT,741,0.4
781,Automated,Low,IT,95,0.66
782,Architected,High,IT,283,0.46
783,Developed,High,IT,794,0.4
784,Implemented,High,IT,1504,0.26
785,Architected,High,IT,48,0.85
786,Architected,Medium,IT,401,0.28
787,Automated,Low,IT,411,0.47
788,Architected,High,IT,1799,0.4
789,Developed,High,IT,1296,0.34
790,Architected,Medium,IT,1655,0.94
791,Led,Low,IT,703,0.55
792,Automated,Low,IT,608,0.23
793,Led,High,IT,1580,0.0
794,Designed,High,IT,77,0.94
795,Optimized,Low,IT,1426,0.03
796,Optimized,Medium,IT,979,0.74
797,Automated,High,IT,6,0.35
798,Architected,Low,IT,148,0.31
799,Developed,High,IT,148,0.65
800,Implemented,Medium,IT,986,0.64
801,Optimized,Low,IT,103,0.39
802,Optimized,Low,IT,1373,0.19
803,Architected,Low,IT,729,0.68
804,Developed,High,IT,633,0.09
805,Developed,Low,IT,389,0.16
806,Designed,Medium,IT,70,0.98
807,Optimized,High,IT,1012,0.95
808,Architected,High,IT,1063,0.19
809,Optimized,High,IT,1704,0.62
810,Architected,Low,IT,1928,0.35
811,Developed,Medium,IT,649,0.42
812,Optimized,High,IT,184,0.39
813,Developed,High,IT,702,0.14
814,Architected,High,IT,1541,0.98
815,Developed,Low,IT,1946,0.86
816,Led,Low,IT,166,0.97
817,Led,High,IT,1939,0.87
818,Implemented,Medium,IT,512,0.31
819,Implemented,Low,IT,1364,0.72
820,Optimized,High,IT,443,0.16
821,Led,Medium,IT,1541,0.34
822,Optimized,High,IT,385,0.23
823,Optimized,High,IT,381,0.12
824,Architected,Low,IT,1643,0.87
825,Developed,Low,IT,544,0.31
826,Optimized,Low,IT,939,0.43
827,Implemented,High,IT,1078,0.75
828,Optimized,High,IT,1749,0.96
829,Automated,Low,IT,1913,0.2
830,Led,Medium,IT,946,0.78
831,Optimized,Medium,IT,1396,0.58
832,Optimized,High,IT,1758,0.46
833,Developed,Low,IT,819,0.63
834,Implemented,High,IT,654,0.5
835,Optimized,High,IT,566,0.09
836,Implemented,High,IT,925,0.51
837,Developed,High,IT,1865,0.12
838,Led,Low,IT,1793,0.94
839,Led,High,IT,258,0.16
840,Automated,High,IT,1669,0.32
841,Designed,Low,IT,513,0.94
842,Designed,High,IT,1000,0.68
843,Led,High,IT,920,1.0
844,Optimized,High,IT,991,0.42
845,Designed,Medium,IT,990,0.95
846,Designed,Medium,IT,1486,0.2
847,Led,Medium,IT,1293,0.38
848,Designed,Medium,IT,109,0.22
849,Automated,Medium,IT,391,0.03
850,Optimized,High,IT,1829,0.26
851,Automated,Medium,IT,1846,0.57
852,Architected,Medium,IT,938,0.3
853,Designed,Low,IT,205,0.56
854,Architected,Low,IT,1865,0.39
855,Designed,Low,IT,383,0.28
856,Implemented,High,IT,1621,0.49
857,Architected,Medium,IT,1974,0.15
858,Developed,Low,IT,265,0.54
859,Developed,High,IT,1002,0.09
860,Designed,Medium,IT,1700,0.75
861,Optimized,Low,IT,1644,0.88
862,Led,Medium,IT,79,0.37
863,Automated,Low,IT,558,0.26
864,Architected,High,IT,918,0.33
865,Optimized,Medium,IT,451,0.6
866,Led,Low,IT,534,0.41
867,Implemented,Medium,IT,1330,0.7
868,Designed,High,IT,1763,0.04
869,Implemented,Low,IT,720,0.37
870,Implemented,Low,IT,1434,0.48
871,Implemented,Medium,IT,1766,0.94
872,Led,Low,IT,805,0.13
873,Automated,Low,IT,1937,0.44
874,Developed,Medium,IT,1877,0.18
875,Led,Medium,IT,1469,0.59
876,Led,Medium,IT,1705,0.71
877,Designed,Low,IT,1414,0.18
878,Architected,Medium,IT,1431,0.83
879,Developed,High,IT,1064,0.61
880,Automated,High,IT,1108,0.5
881,Implemented,Low,IT,1796,0.74
882,Led,Low,IT,1218,0.79
883,Architected,Medium,IT,81,0.56
884,Designed,Low,IT,460,0.8
885,Architected,Low,IT,1048,0.3
886,Architected,High,IT,1144,0.33
887,Developed,Low,IT,1303,0.44
888,Architected,High,IT,486,0.31
889,Architected,Medium,IT,995,0.9
890,Automated,Low,IT,1990,0.63
891,Automated,High,IT,935,0.33
892,Optimized,Low,IT,913,0.15
893,Implemented,Medium,IT,1187,0.57
894,Implemented,High,IT,1962,0.39
895,Developed,Low,IT,1538,0.08
896,Automated,High,IT,1054,0.02
897,Led,Medium,IT,1009,0.63
898,Designed,High,IT,51,0.86
899,Designed,Medium,IT,1900,0.18
900,Optimized,Medium,IT,1463,0.69
901,Designed,Medium,IT,982,0.8
902,Optimized,Low,IT,133,0.68
903,Implemented,High,IT,628,0.27
904,Developed,Low,IT,852,0.01
905,Developed,Medium,IT,766,0.77
906,Optimized,High,IT,1528,0.54
907,Implemented,High,IT,1848,0.6
908,Implemented,Medium,IT,438,0.96
909,Developed,High,IT,652,0.63
910,Developed,Low,IT,1964,0.91
911,Implemented,Medium,IT,1846,0.98
912,Architected,High,IT,1506,0.87
913,Led,High,IT,1169,0.8
914,Developed,Low,IT,402,0.53
915,Designed,Low,IT,1670,0.29
916,Implemented,Medium,IT,856,0.29
917,Implemented,Low,IT,373,0.41
918,Developed,Low,IT,1267,0.21
919,Led,Low,IT,1300,0.59
920,Led,Low,IT,1262,0.87
921,Implemented,Medium,IT,1156,0.12
922,Optimized,High,IT,1975,0.12
923,Architected,Medium,IT,852,0.21
924,Architected,High,IT,64,0.13
925,Optimized,Medium,IT,657,0.31
926,Automated,Medium,IT,604,0.56
927,Led,Medium,IT,345,1.0
928,Led,Low,IT,595,0.98
929,Developed,High,IT,885,0.23
930,Designed,Medium,IT,1322,0.21
931,Designed,Low,IT,1715,0.08
932,Developed,Medium,IT,1117,0.22
933,Developed,Low,IT,472,0.66
934,Implemented,Medium,IT,1580,0.67
935,Designed,Low,IT,393,0.58
936,Developed,Low,IT,915,0.6
937,Led,Medium,IT,1033,0.58
938,Automated,High,IT,1662,0.61
939,Automated,Medium,IT,33,0.48
940,Developed,Low,IT,1210,0.94
941,Developed,Low,IT,599,0.5
942,Architected,Low,IT,1042,0.91
943,Architected,High,IT,107,0.69
944,Architected,Medium,IT,1572,0.64
945,Optimized,High,IT,745,0.31
946,Architected,High,IT,501,0.35
947,Architected,Medium,IT,319,0.36
948,Architected,High,IT,1966,0.89
949,Implemented,Medium,IT,596,0.76
950,Developed,Low,IT,652,0.75
951,Architected,High,IT,522,0.3
952,Automated,Low,IT,205,0.61
953,Developed,High,IT,693,0.8
954,Developed,Low,IT,826,0.37
955,Led,Medium,IT,370,0.11
956,Optimized,Medium,IT,1698,0.16
957,Developed,Low,IT,1538,0.86
958,Architected,Low,IT,1593,0.17
959,Implemented,Medium,IT,114,0.4
960,Implemented,Medium,IT,487,0.91
961,Led,Low,IT,1772,0.46
962,Architected,Low,IT,1265,0.81
963,Implemented,Medium,IT,290,0.06
964,Designed,High,IT,1083,0.18
965,Designed,High,IT,804,0.38
966,Architected,Medium,IT,1735,0.21
967,Implemented,Medium,IT,1940,0.07
968,Implemented,High,IT,1234,0.87
969,Architected,Low,IT,85,0.06
970,Automated,Low,IT,1671,0.34
971,Automated,Medium,IT,814,0.2
972,Optimized,Low,IT,93,0.07
973,Optimized,Low,IT,463,0.8
974,Led,High,IT,1996,0.22
975,Optimized,Medium,IT,733,0.17
976,Implemented,Low,IT,1241,0.5
977,Designed,Medium,IT,572,0.63
978,Led,High,IT,264,0.56
979,Led,High,IT,179,1.0
980,Developed,High,IT,184,0.09
981,Designed,Medium,IT,1803,0.82
982,Developed,Medium,IT,1505,0.89
983,Architected,Low,IT,255,0.71
984,Designed,High,IT,1565,0.79
985,Led,Medium,IT,1615,0.68
986,Optimized,High,IT,1136,0.72
987,Developed,High,IT,1470,0.35
988,Optimized,Low,IT,256,0.29
989,Designed,Medium,IT,1963,0.04
990,Designed,High,IT,1396,0.85
991,Optimized,Low,IT,132,0.39
992,Designed,Low,IT,1641,0.34
993,Optimized,Low,IT,1956,0.21
994,Implemented,High,IT,1858,0.77
995,Automated,Medium,IT,100,0.52
996,Implemented,Medium,IT,1180,0.02
997,Implemented,Medium,IT,491,0.31
998,Optimized,Low,IT,1188,0.57
999,Implemented,High,IT,1581,0.03
1000,Optimized,Medium,IT,539,0.24
1001,Designed,Low,IT,196,0.61
1002,Optimized,Medium,IT,1093,0.74
1003,Implemented,Medium,IT,809,0.08
1004,Designed,Medium,IT,1707,0.31
1005,Led,High,IT,790,0.93
1006,Developed,High,IT,2,0.09
1007,Architected,Medium,IT,1811,0.05
1008,Developed,High,IT,60,0.98
1009,Optimized,High,IT,1361,0.82
1010,Designed,High,IT,605,0.02
1011,Implemented,Low,IT,1879,0.13
1012,Implemented,Medium,IT,163,0.04
1013,Automated,Low,IT,1958,0.68
1014,Led,Low,IT,1957,0.52
1015,Developed,Low,IT,1067,0.43
1016,Implemented,High,IT,793,0.7
1017,Led,Medium,IT,70,0.8
1018,Implemented,Low,IT,1976,0.43
1019,Optimized,Low,IT,431,0.02
1020,Automated,Medium,IT,1466,1.0
1021,Designed,Low,IT,1,0.84
1022,Led,Low,IT,383,0.98
1023,Optimized,Low,IT,780,0.1
1024,Led,Low,IT,613,0.77
1025,Led,Medium,IT,1844,0.11
1026,Automated,High,IT,452,0.21
1027,Automated,High,IT,1799,0.13
1028,Designed,Low,IT,762,0.08
1029,Designed,High,IT,1630,0.02
1030,Developed,Medium,IT,1470,0.46
1031,Optimized,Low,IT,551,0.0
1032,Optimized,Low,IT,691,0.04
1033,Designed,Low,IT,882,0.29
1034,Implemented,Medium,IT,806,0.77
1035,Led,Medium,IT,873,0.55
1036,Architected,Medium,IT,1827,0.59
1037,Developed,High,IT,916,0.44
1038,Developed,Low,IT,1126,0.43
1039,Architected,Medium,IT,1473,0.52
1040,Optimized,High,IT,1155,0.69
1041,Implemented,Low,IT,1596,0.13
1042,Optimized,Low,IT,647,0.09
1043,Implemented,High,IT,428,0.22
1044,Developed,Medium,IT,50,1.0
1045,Led,Low,IT,222,0.04
1046,Architected,Medium,IT,1420,0.35
1047,Designed,Medium,IT,575,0.42
1048,Developed,Medium,IT,1184,0.31
1049,Automated,Low,IT,704,0.89
1050,Led,Medium,IT,1867,0.16
1051,Developed,Medium,IT,266,0.34
1052,Designed,High,IT,1698,0.85
1053,Developed,Medium,IT,1695,0.34
1054,Optimized,Low,IT,722,0.83
1055,Architected,High,IT,1084,0.87
1056,Automated,Medium,IT,1567,0.59
1057,Automated,High,IT,1801,0.77
1058,Automated,Medium,IT,1166,0.58
1059,Led,High,IT,1750,0.95
1060,Developed,Medium,IT,791,0.33
1061,Architected,Medium,IT,414,0.35
1062,Architected,Medium,IT,5,0.34
1063,Implemented,Medium,IT,1994,0.63
1064,Architected,Low,IT,443,0.54
1065,Automated,High,IT,366,0.47
1066,Optimized,High,IT,101,0.72
1067,Designed,High,IT,1603,0.76
1068,Designed,Medium,IT,364,0.66
1069,Led,Low,IT,1662,0.03
1070,Developed,Low,IT,1356,0.35
1071,Designed,Low,IT,711,0.77
1072,Developed,Medium,IT,1343,0.37
1073,Designed,High,IT,720,0.2
1074,Architected,High,IT,504,0.84
1075,Architected,Medium,IT,1671,0.02
1076,Developed,High,IT,202,0.64
1077,Automated,High,IT,818,0.65
1078,Designed,High,IT,511,0.11
1079,Developed,High,IT,1551,0.77
1080,Designed,High,IT,1765,0.16
1081,Designed,Medium,IT,1973,0.5
1082,Implemented,Medium,IT,831,0.54
1083,Implemented,Low,IT,870,0.38
1084,Optimized,Low,IT,1828,0.61
1085,Led,Medium,IT,586,0.98
1086,Automated,High,IT,1760,0.16
1087,Automated,Medium,IT,574,0.2
1088,Implemented,Low,IT,1532,0.46
1089,Designed,Medium,IT,264,0.16
1090,Led,High,IT,847,0.13
1091,Designed,Medium,IT,851,0.52
1092,Automated,Medium,IT,1293,0.96
1093,Optimized,High,IT,1925,0.46
1094,Implemented,High,IT,897,0.08
1095,Architected,Low,IT,88,0.32
1096,Developed,Medium,IT,475,0.87
1097,Implemented,Low,IT,1989,0.19
1098,Architected,High,IT,564,0.99
1099,Automated,High,IT,826,0.84
1100,Implemented,High,IT,385,0.01
1101,Optimized,Low,IT,1653,0.07
1102,Developed,High,IT,1140,0.97
1103,Architected,Medium,IT,98,0.94
1104,Implemented,High,IT,249,0.11
1105,Developed,High,IT,548,0.96
1106,Designed,Medium,IT,227,0.98
1107,Architected,Low,IT,226,0.77
1108,Developed,Medium,IT,216,0.64
1109,Led,High,IT,981,0.79
1110,Led,High,IT,163,0.45
1111,Implemented,Medium,IT,1150,0.51
1112,Implemented,Low,IT,1768,0.96
1113,Designed,Medium,IT,1337,0.79
1114,Developed,Medium,IT,653,0.54
1115,Led,High,IT,1893,0.73
1116,Optimized,Low,IT,278,0.31
1117,Implemented,Low,IT,1436,0.04
1118,Architected,Medium,IT,1782,0.59
1119,Implemented,Low,IT,1623,0.73
1120,Designed,Medium,IT,1923,0.32
1121,Automated,Low,IT,1055,0.08
1122,Optimized,Medium,IT,1162,0.69
1123,Optimized,Medium,IT,1234,0.99
1124,Designed,High,IT,1919,0.51
1125,Developed,Medium,IT,1389,0.8
1126,Implemented,High,IT,1030,0.99
1127,Led,High,IT,925,0.94
1128,Automated,Medium,IT,1985,0.06
1129,Implemented,Low,IT,931,0.4
1130,Automated,High,IT,1965,0.64
1131,Automated,High,IT,1271,0.26
1132,Automated,Medium,IT,477,0.78
1133,Led,High,IT,882,0.82
1134,Architected,Medium,IT,370,0.99
1135,Led,Low,IT,1167,0.72
1136,Optimized,Medium,IT,307,0.27
1137,Led,High,IT,1585,0.59
1138,Automated,Low,IT,804,0.44
1139,Implemented,High,IT,821,0.14
1140,Optimized,High,IT,1754,0.24
1141,Architected,High,IT,739,0.05
1142,Led,Low,IT,1352,0.28
1143,Designed,High,IT,1372,0.65
1144,Architected,Low,IT,622,0.16
1145,Implemented,Low,IT,326,0.43
1146,Designed,Low,IT,1524,0.48
1147,Implemented,Low,IT,1452,0.81
1148,Designed,High,IT,510,0.92
1149,Designed,High,IT,69,0.27
1150,Optimized,Medium,IT,422,0.16
1151,Architected,Medium,IT,1343,0.89
1152,Designed,Medium,IT,1829,0.64
1153,Optimized,Low,IT,1921,0.98
1154,Designed,Low,IT,273,0.25
1155,Architected,High,IT,1314,0.54
1156,Architected,Medium,IT,79,0.01
1157,Optimized,Medium,IT,37,0.91
1158,Led,High,IT,1866,0.74
1159,Designed,Low,IT,318,0.87
1160,Developed,Low,IT,153,0.05
1161,Designed,High,IT,1270,0.96
1162,Architected,Low,IT,252,0.73
1163,Designed,Medium,IT,1867,0.25
1164,Automated,Low,IT,562,0.67
1165,Designed,Low,IT,1514,0.25
1166,Architected,Medium,IT,1327,0.2
1167,Architected,High,IT,1068,0.89
1168,Designed,High,IT,143,0.12
1169,Developed,Medium,IT,908,0.55
1170,Designed,High,IT,1768,0.03
1171,Implemented,High,IT,1230,0.65
1172,Developed,High,IT,1828,0.92
1173,Designed,Low,IT,1639,0.85
1174,Designed,Medium,IT,1003,0.47
1175,Led,Low,IT,1366,0.38
1176,Architected,Low,IT,249,0.14
1177,Automated,Low,IT,367,0.6
1178,Architected,Medium,IT,172,0.36
1179,Led,Low,IT,1005,0.52
1180,Implemented,Medium,IT,1356,0.86
1181,Implemented,Low,IT,1752,0.69
1182,Designed,Low,IT,1334,0.52
1183,Implemented,Medium,IT,398,0.4
1184,Developed,Low,IT,532,0.77
1185,Implemented,Medium,IT,1533,0.81
1186,Led,Medium,IT,498,0.85
1187,Designed,Medium,IT,449,0.53
1188,Designed,Medium,IT,923,0.29
1189,Developed,Medium,IT,859,0.28
1190,Architected,Medium,IT,1090,0.54
1191,Led,Low,IT,1764,0.57
1192,Led,High,IT,766,0.27
1193,Designed,Low,IT,1793,0.1
1194,Architected,Medium,IT,1777,0.96
1195,Developed,High,IT,458,0.29
1196,Designed,Low,IT,315,0.72
1197,Implemented,High,IT,1901,0.02
1198,Optimized,High,IT,1478,0.23
1199,Architected,Low,IT,1107,0.31
1200,Developed,Medium,IT,718,0.68
1201,Architected,High,IT,1364,0.13
1202,Architected,High,IT,80,0.0
1203,Optimized,High,IT,1400,0.96
1204,Implemented,Medium,IT,1320,0.97
1205,Implemented,Low,IT,1406,0.72
1206,Implemented,High,IT,548,0.01
1207,Led,Medium,IT,4,0.84
1208,Optimized,Low,IT,407,0.9
1209,Optimized,High,IT,75,0.64
1210,Automated,Low,IT,1302,0.25
1211,Led,Medium,IT,1265,0.03
1212,Optimized,High,IT,1350,0.26
1213,Implemented,Medium,IT,1763,0.05
1214,Designed,Medium,IT,391,0.84
1215,Developed,High,IT,1676,0.48
1216,Automated,Medium,IT,1934,0.04
1217,Automated,Low,IT,1368,0.45
1218,Designed,Low,IT,729,0.09
1219,Architected,Medium,IT,1465,0.42
1220,Implemented,Low,IT,1834,0.47
1221,Optimized,Low,IT,1232,0.54
1222,Developed,High,IT,1750,0.39
1223,Implemented,High,IT,952,0.74
1224,Implemented,High,IT,1437,0.81
1225,Led,Medium,IT,1831,0.53
1226,Designed,Low,IT,809,0.92
1227,Architected,Medium,IT,636,0.96
1228,Developed,High,IT,1598,0.04
1229,Optimized,Low,IT,705,0.05
1230,Designed,Medium,IT,1814,0.69
1231,Architected,Low,IT,1270,0.63
1232,Architected,Low,IT,1856,0.54
1233,Automated,Medium,IT,1693,0.82
1234,Architected,High,IT,1320,0.85
1235,Developed,High,IT,637,0.25
1236,Led,Low,IT,1580,0.25
1237,Led,Medium,IT,188,0.36
1238,Developed,High,IT,1979,0.74
1239,Implemented,Low,IT,679,0.94
1240,Developed,High,IT,555,0.72
1241,Developed,Low,IT,1514,0.81
1242,Architected,Medium,IT,1233,0.68
1243,Implemented,Low,IT,1939,0.93
1244,Architected,Medium,IT,1416,0.09
1245,Implemented,Medium,IT,812,0.11
1246,Architected,High,IT,287,0.93
1247,Architected,Low,IT,776,0.7
1248,Led,Low,IT,920,0.63
1249,Led,Low,IT,1967,0.4
1250,Developed,Medium,IT,1673,0.21
1251,Designed,High,IT,259,0.7
1252,Implemented,Medium,IT,950,0.55
1253,Implemented,High,IT,280,0.6
1254,Implemented,Low,IT,1138,0.34
1255,Developed,Low,IT,873,0.18
1256,Developed,Medium,IT,8,0.16
1257,Led,Low,IT,1655,0.54
1258,Led,Low,IT,405,0.87
1259,Developed,High,IT,965,0.33
1260,Implemented,Low,IT,1623,0.26
1261,Optimized,High,IT,1757,0.99
1262,Automated,High,IT,1755,0.74
1263,Developed,High,IT,45,0.23
1264,Automated,Low,IT,429,0.54
1265,Optimized,Low,IT,300,0.05
1266,Implemented,Medium,IT,748,0.29
1267,Developed,Low,IT,936,0.77
1268,Developed,Low,IT,982,0.3
1269,Implemented,High,IT,1539,0.2
1270,Designed,Low,IT,1215,0.82
1271,Developed,Medium,IT,262,0.65
1272,Designed,Low,IT,1886,0.32
1273,Designed,Medium,IT,1115,0.84
1274,Implemented,High,IT,282,0.71
1275,Implemented,Low,IT,894,0.53
1276,Developed,Medium,IT,650,0.89
1277,Implemented,High,IT,104,0.79
1278,Designed,High,IT,744,0.59
1279,Architected,High,IT,1674,0.08
1280,Optimized,High,IT,1081,0.84
1281,Architected,Medium,IT,1891,0.12
1282,Developed,Medium,IT,717,0.35
1283,Automated,Medium,IT,130,0.4
1284,Led,High,IT,773,0.65
1285,Developed,Low,IT,1425,0.17
1286,Developed,Medium,IT,135,0.17
1287,Automated,High,IT,355,0.46
1288,Automated,Low,IT,1196,0.19
1289,Led,High,IT,1525,0.53
1290,Automated,High,IT,1452,0.86
1291,Optimized,Medium,IT,1095,0.86
1292,Developed,Medium,IT,997,0.28
1293,Architected,Low,IT,1152,0.02
1294,Automated,Low,IT,1625,0.09
1295,Automated,Medium,IT,538,0.37
1296,Led,Low,IT,1824,0.42
1297,Architected,Medium,IT,690,0.96
1298,Led,Low,IT,1004,0.54
1299,Led,Medium,IT,521,0.16
1300,Developed,Medium,IT,1533,0.06
1301,Developed,Low,IT,1663,0.01
1302,Developed,Low,IT,1304,0.06
1303,Developed,Low,IT,1956,0.2
1304,Designed,Low,IT,1707,0.86
1305,Led,Low,IT,400,0.07
1306,Implemented,Medium,IT,1039,0.57
1307,Led,Medium,IT,59,0.27
1308,Implemented,High,IT,1740,0.23
1309,Optimized,High,IT,1268,0.02
1310,Designed,Medium,IT,375,0.9
1311,Developed,High,IT,1871,0.4
1312,Developed,High,IT,891,0.24
1313,Architected,Medium,IT,1927,0.06
1314,Architected,Low,IT,1827,0.68
1315,Architected,High,IT,1337,0.46
1316,Designed,Medium,IT,828,0.08
1317,Implemented,High,IT,1112,0.17
1318,Led,Medium,IT,1641,0.48
1319,Optimized,Low,IT,1303,0.84
1320,Designed,High,IT,746,0.39
1321,Automated,High,IT,771,0.17
1322,Developed,High,IT,228,0.55
1323,Optimized,Medium,IT,1033,0.26
1324,Designed,Low,IT,558,0.53
1325,Designed,Medium,IT,929,0.07
1326,Optimized,Medium,IT,466,0.64
1327,Automated,High,IT,962,0.5
1328,Optimized,High,IT,481,0.51
1329,Implemented,Medium,IT,543,0.11
1330,Automated,Low,IT,692,0.9
1331,Optimized,Low,IT,910,0.76
1332,Optimized,High,IT,1434,0.43
1333,Led,High,IT,1386,0.52
1334,Led,Low,IT,857,0.78
1335,Implemented,Medium,IT,522,0.84
1336,Led,High,IT,1100,0.11
1337,Automated,Medium,IT,1188,0.73
1338,Automated,High,IT,1716,0.73
1339,Optimized,Medium,IT,1981,0.72
1340,Developed,Medium,IT,1173,0.2
1341,Architected,Low,IT,161,0.79
1342,Implemented,Medium,IT,535,0.6
1343,Optimized,High,IT,1848,0.59
1344,Implemented,Low,IT,692,0.67
1345,Developed,Low,IT,1480,0.93
1346,Automated,Medium,IT,1901,0.06
1347,Automated,High,IT,105,0.31
1348,Implemented,High,IT,1972,0.68
1349,Implemented,Low,IT,198,0.87
1350,Implemented,High,IT,874,0.23
1351,Optimized,Medium,IT,822,0.62
1352,Optimized,High,IT,1862,0.79
1353,Automated,Medium,IT,863,0.01
1354,Automated,Medium,IT,1962,0.8
1355,Designed,Low,IT,1091,0.24
1356,Implemented,Low,IT,60,0.55
1357,Implemented,Low,IT,620,0.68
1358,Architected,High,IT,1915,0.66
1359,Developed,Medium,IT,1999,1.0
1360,Optimized,Low,IT,891,0.02
1361,Automated,Low,IT,1011,0.91
1362,Architected,Medium,IT,893,0.61
1363,Developed,Medium,IT,737,0.87
1364,Architected,High,IT,530,0.36
1365,Optimized,Medium,IT,326,0.86
1366,Developed,Medium,IT,1283,0.38
1367,Led,Medium,IT,1365,0.91
1368,Architected,Low,IT,1824,0.58
1369,Optimized,Medium,IT,1900,0.99
1370,Developed,Low,IT,1938,0.51
1371,Implemented,Low,IT,105,0.6
1372,Designed,Medium,IT,1283,0.04
1373,Implemented,High,IT,1256,0.38
1374,Optimized,Low,IT,859,0.1
1375,Architected,High,IT,1463,0.63
1376,Optimized,Medium,IT,1716,0.66
1377,Automated,Low,IT,435,0.03
1378,Automated,Low,IT,1970,0.29
1379,Developed,Medium,IT,770,0.55
1380,Optimized,Low,IT,1413,0.93
1381,Optimized,Medium,IT,1073,0.82
1382,Optimized,Medium,IT,1871,0.52
1383,Implemented,Medium,IT,1427,0.09
1384,Implemented,High,IT,415,0.74
1385,Developed,High,IT,1873,0.26
1386,Automated,High,IT,1343,0.72
1387,Led,Low,IT,834,0.62
1388,Designed,Low,IT,184,0.93
1389,Designed,Low,IT,675,0.23
1390,Optimized,High,IT,1560,0.05
1391,Designed,High,IT,172,0.98
1392,Led,High,IT,395,0.47
1393,Automated,Low,IT,425,0.33
1394,Implemented,Low,IT,840,1.0
1395,Led,Low,IT,703,0.0
1396,Optimized,Low,IT,663,0.07
1397,Automated,Medium,IT,109,0.74
1398,Developed,Medium,IT,899,0.52
1399,Developed,Medium,IT,837,0.41
1400,Implemented,Low,IT,1240,0.6
1401,Optimized,Low,IT,783,0.45
1402,Architected,Low,IT,1489,0.57
1403,Optimized,Low,IT,775,0.18
1404,Designed,Low,IT,1981,0.35
1405,Designed,Medium,IT,1007,0.51
1406,Designed,Low,IT,1482,0.67
1407,Optimized,Low,IT,1372,0.85
1408,Architected,High,IT,1072,0.87
1409,Led,Low,IT,1540,0.43
1410,Optimized,Medium,IT,387,0.45
1411,Architected,Low,IT,194,0.63
1412,Automated,Medium,IT,1408,0.18
1413,Architected,Medium,IT,1526,0.01
1414,Optimized,Medium,IT,1476,1.0
1415,Optimized,Low,IT,1174,0.32
1416,Implemented,Low,IT,1089,0.44
1417,Developed,High,IT,1906,0.21
1418,Developed,High,IT,1510,0.45
1419,Implemented,Low,IT,770,0.55
1420,Automated,High,IT,1650,0.0
1421,Automated,Low,IT,1144,0.97
